,date,bus_total_passenger,bus_commute_passenger,bus_other_passenger,train_total_passenger,train_commute_passenger,train_other_passenger,fine_dust(㎍/㎥),avg_temp,min_temp,max_temp,precipitation(mm),snow_depth(mm),season,year,fd_grade,p_grade,s_grade,at_grade,day_type,total_other,other_category
1211,2024-04-26,46.18678969338113,43.55532462080598,44.76987992717828,48.963025655267046,47.10075530712212,49.053219797164445,9.53846153846154,34.946236559139784,31.538461538461544,38.44444444444444,0.0,0.0,Spring,2024,Normal,Dry,No_Snow,Warm,Weekday,95.14981534864818,High
1212,2024-04-27,31.308843095235677,20.248457419587282,37.92019195402146,33.6704391582543,20.248979264408767,44.77205722830523,6.461538461538462,35.376344086021504,31.648351648351653,38.666666666666664,0.0,0.0,Spring,2024,Normal,Dry,No_Snow,Warm,Weekend,64.97928225348997,Low
1213,2024-04-28,19.569182214277735,11.966263931370182,24.264530233244095,21.412786879070683,12.939152001733408,28.416716392320176,5.0769230769230775,38.064516129032256,33.2967032967033,41.66666666666667,0.0,0.0,Spring,2024,Normal,Dry,No_Snow,Warm,Weekend,40.98196909334842,Low
1214,2024-04-29,43.42601385320076,44.010254656953705,39.597427307437734,45.148497274821636,48.105550304049785,40.98140204159057,6.0,38.27956989247311,37.58241758241759,38.55555555555556,0.0,0.0,Spring,2024,Normal,Dry,No_Snow,Warm,Weekday,88.5745111280224,High
1215,2024-04-30,46.201529031799396,45.546289313755935,43.1704249861682,48.17492595473411,49.47917054327034,45.411628771770715,8.461538461538463,35.806451612903224,36.5934065934066,34.55555555555556,0.0,0.0,Spring,2024,Normal,Dry,No_Snow,Warm,Weekday,94.3764549865335,High
1216,2024-05-01,31.434832065487857,22.840901345179887,36.02325950044796,29.730712064799977,20.97726387451961,36.716726957846554,3.384615384615385,35.69892473118279,34.28571428571429,36.22222222222222,0.0,0.0,Spring,2024,Good,Dry,No_Snow,Warm,Weekday,61.165544130287834,Low
1217,2024-05-02,45.391614446329,44.9388593939171,42.2577470218028,47.72322077972039,49.2265813855209,44.79365827778911,4.769230769230769,35.26881720430107,32.63736263736264,35.888888888888886,0.0,0.0,Spring,2024,Normal,Dry,No_Snow,Warm,Weekday,93.1148352260494,High
1218,2024-05-03,46.62778917540956,43.84615093323004,45.299418159242535,49.995611983972324,48.190525456570874,50.0,6.307692307692308,36.98924731182795,32.41758241758242,40.55555555555556,0.0,0.0,Spring,2024,Normal,Dry,No_Snow,Warm,Weekday,96.62340115938188,High
1219,2024-05-04,29.713325580686767,18.70906873909266,36.4020057323038,32.1376891305036,19.19911228877162,42.85040981834438,6.769230769230769,38.817204301075265,35.05494505494506,41.22222222222222,0.0,0.0,Spring,2024,Normal,Dry,No_Snow,Warm,Weekend,61.85101471119037,Low
1220,2024-05-05,12.998306436050822,8.365259671760093,15.776706852845109,15.255438635298962,9.607939945930166,19.891182598239652,2.4615384615384617,34.946236559139784,36.26373626373626,32.44444444444445,13.706015891032916,0.0,Spring,2024,Good,Moderate,No_Snow,Warm,Weekend,28.253745071349783,Low
1222,2024-05-07,44.034427336712,45.76762782887555,39.22106548788388,44.622656669203295,48.567021205332225,39.57502144125059,2.307692307692308,30.10752688172043,32.41758241758242,26.22222222222222,0.681044267877412,0.0,Spring,2024,Good,Light,No_Snow,Mild,Weekday,88.6570840059153,High
1223,2024-05-08,45.73539269355379,46.490014205913255,41.58949339628182,46.34616517454084,49.57303604021578,41.894511679042616,2.769230769230769,31.61290322580645,28.901098901098905,33.333333333333336,0.0,0.0,Spring,2024,Good,Dry,No_Snow,Mild,Weekday,92.08155786809463,High
1224,2024-05-09,45.18617777597221,45.101204960060066,41.7679710726632,47.39809684331337,49.306367057924525,44.110997434569875,4.153846153846154,33.11827956989247,30.989010989010993,33.77777777777778,0.0,0.0,Spring,2024,Normal,Dry,No_Snow,Warm,Weekday,92.58427461928558,High
1225,2024-05-10,46.9771533906826,44.77724413938457,45.14699239504942,50.0,48.95836176176027,49.31004480760778,3.384615384615385,35.05376344086021,32.74725274725275,36.0,0.0,0.0,Spring,2024,Good,Dry,No_Snow,Warm,Weekday,96.9771533906826,High
1226,2024-05-11,25.864250820121672,15.927284766348972,31.97885467845979,30.01883841401472,17.89820679685439,40.057181681558035,2.307692307692308,34.08602150537634,34.3956043956044,34.0,8.995459704880817,0.0,Spring,2024,Good,Moderate,No_Snow,Warm,Weekend,55.88308923413639,Low
1227,2024-05-12,20.26507957465392,12.745262982506063,24.83888658542886,21.465092430852682,13.367707953426173,28.125186823698208,10.307692307692307,33.655913978494624,32.087912087912095,33.55555555555556,0.0,0.0,Spring,2024,Normal,Dry,No_Snow,Warm,Weekend,41.7301720055066,Low
1228,2024-05-13,43.74888280639034,44.12737500040573,40.06331497777418,45.148867951974665,48.22141423464059,40.87674317085358,4.0,35.483870967741936,32.087912087912095,36.77777777777778,0.0,0.0,Spring,2024,Normal,Dry,No_Snow,Warm,Weekday,88.897750758365,High
1229,2024-05-14,47.1062908156529,45.77238837863249,44.559300996286936,49.01604250645079,49.931813125787215,46.57844264141167,3.230769230769231,36.02150537634408,32.96703296703297,37.0,0.0,0.0,Spring,2024,Good,Dry,No_Snow,Warm,Weekday,96.12233332210369,High
1230,2024-05-15,20.393823442784456,12.718403744388773,25.08470183144943,20.495952005122955,12.74329564654306,26.874318739747018,7.599554069119287,29.354838709677416,26.923076923076927,30.444444444444443,5.845629965947787,0.0,Spring,2024,Normal,Moderate,No_Snow,Mild,Weekend,40.88977544790741,Low
1231,2024-05-16,44.795566264815506,44.46634778196249,41.606868697037896,47.003546077975244,48.51971630290686,44.085899609451516,7.599554069119287,30.537634408602145,26.5934065934066,31.555555555555557,0.028376844494892167,0.0,Spring,2024,Normal,Light,No_Snow,Mild,Weekday,91.79911234279075,High
1232,2024-05-17,46.19759346340176,43.71634480661889,44.65723852380151,48.84337708125203,47.475245559583094,48.48817093442493,7.599554069119287,35.483870967741936,30.879120879120883,37.22222222222222,0.0,0.0,Spring,2024,Normal,Dry,No_Snow,Warm,Weekday,95.04097054465379,High
1233,2024-05-18,31.656023704817134,20.21816301204311,38.548683296617796,33.27320348813211,20.310529393132683,43.97065641246611,3.0769230769230775,38.064516129032256,36.5934065934066,39.0,0.0,0.0,Spring,2024,Good,Dry,No_Snow,Warm,Weekend,64.92922719294924,Low
1234,2024-05-19,20.372863367221537,12.616809284803136,25.13117579344631,21.002427234071202,13.188619201324535,27.419815738723926,2.6153846153846154,38.924731182795696,36.48351648351649,40.55555555555556,0.0,0.0,Spring,2024,Good,Dry,No_Snow,Warm,Weekend,41.37529060129274,Low
1235,2024-05-20,42.82463361127756,43.409451638765155,39.041991708427,44.02629723979766,47.34443344522762,39.5676142928636,3.384615384615385,36.66666666666666,37.472527472527474,34.88888888888889,0.0,0.0,Spring,2024,Good,Dry,No_Snow,Warm,Weekday,86.85093085107522,High
1236,2024-05-21,44.95437279735124,45.299146455067444,41.203284837036456,46.48375652642247,49.02386085742617,42.65207120036787,4.923076923076923,39.13978494623656,36.923076923076934,41.0,0.0,0.0,Spring,2024,Normal,Dry,No_Snow,Warm,Weekday,91.43812932377371,High
1237,2024-05-22,45.47747331430719,44.968234149803685,42.38308321289843,46.8366411761005,48.51719392611669,43.77498737588796,6.0,37.84946236559139,37.032967032967036,37.88888888888889,0.0,0.0,Spring,2024,Normal,Dry,No_Snow,Warm,Weekday,92.31411449040769,High
1238,2024-05-23,45.39214765236997,44.65942053290027,42.48676099225111,47.19493570855238,48.51690447304241,44.44760908905986,3.5384615384615383,37.526881720430104,36.37362637362638,38.888888888888886,0.0,0.0,Spring,2024,Normal,Dry,No_Snow,Warm,Weekday,92.58708336092235,High
1239,2024-05-24,46.69899757264298,43.74428598786276,45.506398393789226,48.70899158582898,47.08355352442199,48.59215300987782,4.0,37.41935483870968,36.26373626373626,37.0,0.0,0.0,Spring,2024,Normal,Dry,No_Snow,Warm,Weekday,95.40798915847196,High
1240,2024-05-25,32.06982967875605,20.375180008287685,39.14015001485842,34.29605202784447,20.224520479632012,45.96829289293512,4.153846153846154,38.817204301075265,39.56043956043956,37.0,0.0,0.0,Spring,2024,Normal,Dry,No_Snow,Warm,Weekend,66.36588170660052,Medium
1241,2024-05-26,17.079186175236895,10.296906832795425,21.2968862666241,18.75044330983841,11.245189910162036,24.960999671754287,2.769230769230769,37.204301075268816,37.69230769230769,35.888888888888886,2.4687854710556185,0.0,Spring,2024,Good,Light,No_Snow,Warm,Weekend,35.8296294850753,Low
1242,2024-05-27,43.32033749403317,43.65502567992011,39.703599888550805,44.59984499684022,47.60359732280717,40.40825043531096,3.0769230769230775,35.69892473118279,34.50549450549451,34.66666666666667,0.0,0.0,Spring,2024,Good,Dry,No_Snow,Warm,Weekday,87.92018249087339,High
1245,2024-05-30,44.45252434974253,43.88304519384634,41.48641172000465,46.24583188568877,47.731700983396145,43.38054732434624,2.9230769230769234,38.064516129032256,36.81318681318682,36.88888888888889,0.0,0.0,Spring,2024,Good,Dry,No_Snow,Warm,Weekday,90.6983562354313,High
1246,2024-05-31,46.419965773250325,43.804360879965984,44.9721134150127,48.21803470580055,46.990639087577755,47.75533324083797,2.6153846153846154,37.74193548387096,37.58241758241759,37.77777777777778,0.28376844494892167,0.0,Spring,2024,Good,Light,No_Snow,Warm,Weekday,94.63800047905087,High
1247,2024-06-01,30.134926519129404,19.18531305483396,36.74646499837286,32.25590508741368,19.487717679049467,42.80982090116795,3.0769230769230775,38.064516129032256,38.24175824175825,37.55555555555556,0.0,0.0,Summer,2024,Good,Dry,No_Snow,Warm,Weekend,62.39083160654309,Low
1248,2024-06-02,19.071840627253433,11.756907936377416,23.570511708126737,19.0346124299871,11.691464525044719,25.088462783591318,2.153846153846154,37.74193548387096,36.26373626373626,38.22222222222222,0.0,0.0,Summer,2024,Good,Dry,No_Snow,Warm,Weekend,38.10645305724053,Low
1249,2024-06-03,43.04473344776105,43.843797706929735,39.07022933189209,43.90706943444283,47.723141442485264,38.999519851345674,3.0865384615384617,39.677419354838705,36.26373626373626,41.44444444444444,0.0,0.0,Summer,2024,Good,Dry,No_Snow,Warm,Weekday,86.95180288220388,High
1250,2024-06-04,44.7469556474137,45.04629634638626,41.04896037415845,45.70921158772846,48.62803377834676,41.558520420229705,1.6923076923076925,40.32258064516129,36.923076923076934,42.111111111111114,0.0,0.0,Summer,2024,Good,Dry,No_Snow,Warm,Weekday,90.45616723514216,High
1251,2024-06-05,46.83992900742426,45.376748825821224,44.41901807252057,47.60308130893516,48.735586270661784,45.01466953778266,4.923076923076923,41.18279569892473,38.901098901098905,43.00000000000001,0.0,0.0,Summer,2024,Normal,Dry,No_Snow,Warm,Weekday,94.44301031635942,High
1253,2024-06-07,42.265605163465736,37.611859394999044,42.80198912972925,42.48558266240768,39.88659228549667,43.457758386339556,3.5384615384615383,40.64516129032258,39.120879120879124,40.66666666666667,0.22701475595913734,0.0,Summer,2024,Normal,Light,No_Snow,Warm,Weekday,84.75118782587342,Medium
1254,2024-06-08,24.769680381064585,16.50039004049713,29.607556644142804,25.398227481964053,15.74029277764959,33.348542427356364,2.0,37.634408602150536,38.681318681318686,37.333333333333336,4.795686719636776,0.0,Summer,2024,Good,Moderate,No_Snow,Warm,Weekend,50.16790786302864,Low
1255,2024-06-09,18.279547231898928,11.377551627621141,22.50231707473234,17.934021871154222,11.3964498166935,23.291402105510123,2.4615384615384617,40.43010752688171,38.13186813186813,41.55555555555556,0.0,0.0,Summer,2024,Good,Dry,No_Snow,Warm,Weekend,36.213569103053146,Low
1256,2024-06-10,43.61395628726095,43.88618282891341,40.02553970510118,43.288639686980176,46.88350009965456,38.6024854178816,5.6923076923076925,42.36559139784946,39.8901098901099,44.111111111111114,0.0,0.0,Summer,2024,Normal,Dry,No_Snow,Warm,Weekday,86.90259597424112,High
1257,2024-06-11,45.166639583185216,45.166473179170865,41.68071924472416,45.425753766981515,48.09134642819042,41.514603926239836,7.384615384615386,43.118279569892465,42.85714285714286,44.66666666666667,0.0,0.0,Summer,2024,Normal,Dry,No_Snow,Warm,Weekday,90.59239335016673,High
1258,2024-06-12,45.58905302607124,45.022358354710725,42.532947941656076,45.48168594388228,47.60905558077933,42.05810813910248,3.6923076923076925,42.47311827956989,40.10989010989012,44.88888888888889,0.0,0.0,Summer,2024,Normal,Dry,No_Snow,Warm,Weekday,91.07073896995352,High
1259,2024-06-13,45.82848792923086,45.101177911481905,42.88500200246477,46.21658846380568,47.771583481988166,43.28940555942206,3.6923076923076925,44.19354838709677,40.98901098901099,46.0,0.0,0.0,Summer,2024,Normal,Dry,No_Snow,Warm,Weekday,92.04507639303654,High
1260,2024-06-14,46.95070891012685,44.29410243621134,45.49535944794674,47.35755277741377,46.41872116323748,46.66063566869065,4.153846153846154,44.08602150537634,42.52747252747253,46.22222222222223,0.0,0.0,Summer,2024,Normal,Dry,No_Snow,Warm,Weekday,94.30826168754062,High
1261,2024-06-15,29.25786605864251,18.753888233111137,35.573356223691434,29.122190417454608,17.560146281313653,38.68197126402423,2.769230769230769,41.82795698924731,42.96703296703298,40.88888888888889,1.7309875141884221,0.0,Summer,2024,Good,Light,No_Snow,Warm,Weekend,58.38005647609712,Low
1262,2024-06-16,19.26868252404505,11.979166103154622,23.731415382726873,18.3675939205741,11.394092841660072,24.10716602126716,2.153846153846154,41.935483870967744,40.87912087912088,42.333333333333336,0.0,0.0,Summer,2024,Good,Dry,No_Snow,Warm,Weekend,37.636276444619156,Low
1263,2024-06-17,43.264160429002345,43.47823617303733,39.75020631789779,43.24035147407284,46.330210548166235,39.01497334366574,2.307692307692308,42.47311827956989,39.78021978021978,43.111111111111114,0.0,0.0,Summer,2024,Good,Dry,No_Snow,Warm,Weekday,86.50451190307518,High
1264,2024-06-18,44.5259417434314,44.589797492704996,41.03721493578204,44.753125008766006,47.25298694897439,41.01469660959402,2.9230769230769234,43.76344086021505,41.42857142857143,46.111111111111114,0.0,0.0,Summer,2024,Good,Dry,No_Snow,Warm,Weekday,89.27906675219741,High
1265,2024-06-19,45.57737327469759,45.244995201582235,42.330913154846826,44.96354941206596,47.00788222071707,41.63244150514759,5.230769230769231,46.77419354838709,42.52747252747253,49.333333333333336,0.0,0.0,Summer,2024,Normal,Dry,No_Snow,Warm,Weekday,90.54092268676355,High
1266,2024-06-20,45.73737317313454,45.16238884386804,42.67658670495857,45.48706577175183,47.05630358500038,42.57081816653901,5.230769230769231,47.41935483870967,44.72527472527473,48.88888888888889,0.0,0.0,Summer,2024,Normal,Dry,No_Snow,Warm,Weekday,91.22443894488637,High
1267,2024-06-21,46.959087862199254,44.46023480329733,45.374328445729674,46.99230554376736,45.88213718917909,46.46314304481926,5.230769230769231,46.02150537634408,44.175824175824175,47.22222222222222,0.0,0.0,Summer,2024,Normal,Dry,No_Snow,Warm,Weekday,93.95139340596661,High
1268,2024-06-22,26.181064076131666,17.619065136222048,31.1489246521297,27.6808072987734,16.92764996357026,36.55226570381257,3.230769230769231,41.82795698924731,43.846153846153854,38.55555555555556,4.682179341657208,0.0,Summer,2024,Good,Moderate,No_Snow,Warm,Weekend,53.861871374905064,Low
1269,2024-06-23,18.60917012827414,11.653338930585775,22.850441270821108,18.045936316462914,11.33566467109447,23.55668705700458,1.2307692307692308,42.795698924731184,43.73626373626374,43.00000000000001,1.4472190692395004,0.0,Summer,2024,Good,Light,No_Snow,Warm,Weekend,36.65510644473706,Low
1270,2024-06-24,42.818717563299174,43.211293755132466,39.19344604538596,42.78569090013637,46.00422436086694,38.45819642328732,6.461538461538462,41.935483870967744,42.307692307692314,40.55555555555556,0.0,0.0,Summer,2024,Normal,Dry,No_Snow,Warm,Weekday,85.60440846343555,High
1271,2024-06-25,44.44743350158946,44.41441451188677,41.04383830328753,44.96592374950559,47.21089220188608,41.45230116036551,2.0,40.43010752688171,40.00000000000001,39.77777777777778,0.0,0.0,Summer,2024,Good,Dry,No_Snow,Warm,Weekday,89.41335725109505,High
1272,2024-06-26,45.64074862128152,44.640946354013955,42.93416946724723,45.5900639287851,46.933348054089684,42.87590244071179,2.769230769230769,42.58064516129032,39.78021978021978,44.66666666666667,0.0,0.0,Summer,2024,Good,Dry,No_Snow,Warm,Weekday,91.23081255006662,High
1273,2024-06-27,45.28435116442043,44.350120041589896,42.55175830537168,45.53422191659723,46.66467357549805,43.015416268579436,3.6923076923076925,44.08602150537634,41.64835164835166,44.66666666666667,0.0,0.0,Summer,2024,Normal,Dry,No_Snow,Warm,Weekday,90.81857308101766,High
1274,2024-06-28,47.429312113425624,44.48663421558582,46.17052345356511,47.355468970715705,46.01613328735165,47.022796345155065,4.923076923076923,44.40860215053763,42.41758241758242,45.66666666666667,0.0,0.0,Summer,2024,Normal,Dry,No_Snow,Warm,Weekday,94.78478108414133,High
1275,2024-06-29,28.56954784127726,18.01589482647255,34.97871028904817,28.68238698454336,17.641358543869092,37.78281112937205,3.8461538461538467,44.516129032258064,42.74725274725276,45.44444444444444,10.868331441543699,0.0,Summer,2024,Normal,Moderate,No_Snow,Warm,Weekend,57.25193482582062,Low
1276,2024-06-30,15.277000538284195,9.952199752667802,18.444157726224432,14.809463928704957,9.391325670269943,19.251253857263123,2.0,41.0752688172043,43.1868131868132,37.22222222222222,9.137343927355278,0.0,Summer,2024,Good,Moderate,No_Snow,Warm,Weekend,30.086464466989153,Low
1277,2024-07-01,43.83036176760342,44.654281303049025,39.774933556584976,42.38687233838776,46.41156753725882,37.33939741907878,2.769230769230769,44.08602150537634,43.1868131868132,44.333333333333336,0.0,0.0,Summer,2024,Good,Dry,No_Snow,Warm,Weekday,86.21723410599118,High
1279,2024-07-03,45.022483521394264,44.90726665462103,41.64159722065837,44.276384098471084,46.815457951978914,40.51791007120262,2.6153846153846154,42.36559139784946,44.94505494505495,38.333333333333336,0.22701475595913734,0.0,Summer,2024,Good,Light,No_Snow,Warm,Weekday,89.29886761986535,High
1280,2024-07-04,45.40615065863642,44.97656511187833,42.252249626773235,44.828372470829706,46.80873850561167,41.55985521092889,4.923076923076923,44.623655913978496,44.50549450549451,43.55555555555556,1.0215664018161181,0.0,Summer,2024,Normal,Light,No_Snow,Warm,Weekday,90.23452312946613,High
1281,2024-07-05,46.29225023105596,44.591122873035054,44.10783018922078,46.1708048262566,46.09627043848833,44.726843543354185,1.5384615384615383,40.967741935483865,42.41758241758242,38.55555555555556,1.1634506242905787,0.0,Summer,2024,Good,Light,No_Snow,Warm,Weekday,92.46305505731256,High
1282,2024-07-06,26.804039162714172,16.685970335283354,32.99392990446013,26.62696213442717,15.750940515739217,35.64464562810926,3.0769230769230775,42.795698924731184,43.2967032967033,42.88888888888889,0.7945516458569807,0.0,Summer,2024,Good,Light,No_Snow,Warm,Weekend,53.43100129714134,Low
1283,2024-07-07,17.911279592935276,10.594143658244459,22.501323569606512,17.260050660546685,10.753491837836808,22.61129804447522,2.307692307692308,42.04301075268817,42.63736263736264,40.88888888888889,8.144154370034052,0.0,Summer,2024,Good,Moderate,No_Snow,Warm,Weekend,35.17133025348196,Low
1284,2024-07-08,40.85163161048537,43.5822379560796,35.469810911688874,40.11757678927866,45.138077386519925,34.23892302318437,0.3076923076923077,41.397849462365585,44.3956043956044,36.77777777777778,5.987514188422248,0.0,Summer,2024,Good,Moderate,No_Snow,Warm,Weekday,80.96920839976403,Medium
1285,2024-07-09,43.741519484872185,44.917085288494725,39.40592367496221,43.15558662564773,46.65026294744277,38.564885679876575,1.2307692307692308,42.1505376344086,43.956043956043956,39.22222222222222,0.0851305334846765,0.0,Summer,2024,Good,Light,No_Snow,Warm,Weekday,86.89710611051991,High
1286,2024-07-10,45.69560536659185,45.49741253301279,42.330493674904815,44.35880466436085,46.50783135967687,40.95229984437468,0.9230769230769234,44.40860215053763,43.956043956043956,44.111111111111114,0.39727582292849034,0.0,Summer,2024,Good,Light,No_Snow,Warm,Weekday,90.0544100309527,High
1287,2024-07-11,45.39109393566996,44.93650616761679,42.258762604820305,44.74488996498803,46.515233088290636,41.67007884289062,4.461538461538462,43.44086021505376,44.61538461538462,41.66666666666667,0.0,0.0,Summer,2024,Normal,Dry,No_Snow,Warm,Weekday,90.13598390065799,High
1288,2024-07-12,47.08554656158276,44.694232052997904,45.403250483837,46.48933672032068,45.516206477629005,45.852034503023575,4.461538461538462,43.33333333333333,42.96703296703298,43.111111111111114,0.0,0.0,Summer,2024,Normal,Dry,No_Snow,Warm,Weekday,93.57488328190344,High
1289,2024-07-13,31.026155025847796,19.843918884559915,37.758780487912574,29.671033043163252,17.823796681544554,39.47216735793785,6.307692307692308,46.02150537634408,44.83516483516484,46.55555555555556,0.0,0.0,Summer,2024,Normal,Dry,No_Snow,Warm,Weekend,60.69718806901105,Low
1290,2024-07-14,19.60431033607215,12.40729099834138,23.965639735612832,18.316951406829997,11.83728684882362,23.609138691521594,3.8461538461538467,46.344086021505376,46.37362637362638,45.22222222222223,0.11350737797956867,0.0,Summer,2024,Normal,Light,No_Snow,Warm,Weekend,37.921261742902146,Low
1291,2024-07-15,44.58214419922609,45.35505586613334,40.51032605071998,42.36206702403952,46.12006761623815,37.557908296494986,0.7692307692307692,46.344086021505376,45.93406593406594,44.333333333333336,0.0,0.0,Summer,2024,Good,Dry,No_Snow,Warm,Weekday,86.94421122326561,High
1292,2024-07-16,43.9251454890769,45.05514123144603,39.612572741133626,43.03749088835484,46.54180074546572,38.441896936862136,0.9230769230769234,44.83870967741935,46.04395604395605,43.66666666666667,4.824063564131668,0.0,Summer,2024,Good,Moderate,No_Snow,Warm,Weekday,86.96263637743174,High
1293,2024-07-17,42.262685225622334,43.670578612364665,37.85159594455623,41.163387275875564,44.49042613281596,36.79034724486039,0.7692307692307692,43.118279569892465,45.4945054945055,40.77777777777778,28.03632236095346,0.0,Summer,2024,Good,Heavy,No_Snow,Warm,Weekday,83.4260725014979,Medium
1294,2024-07-18,40.39654025451702,43.31351033201589,34.89772858234767,40.09663853928356,44.26031093876249,34.9977797354708,0.4615384615384617,41.935483870967744,44.3956043956044,38.0,36.54937570942111,0.0,Summer,2024,Good,Heavy,No_Snow,Warm,Weekday,80.49317879380058,Medium
1295,2024-07-19,48.5645966423254,45.62394578166604,47.21652980581611,46.4050026588572,45.60298037425456,45.614874155556876,2.4615384615384617,44.83870967741935,45.604395604395606,43.77777777777778,0.028376844494892167,0.0,Summer,2024,Good,Light,No_Snow,Warm,Weekday,94.9695993011826,High
1296,2024-07-20,27.523994271843673,17.795475963010528,33.34035410288916,26.186196944578352,16.325112039014964,34.29543542940593,1.3846153846153846,45.05376344086021,46.5934065934066,43.55555555555556,4.228149829738933,0.0,Summer,2024,Good,Moderate,No_Snow,Warm,Weekend,53.710191216422025,Low
1297,2024-07-21,17.838992088237983,11.275118662112408,21.81977905329117,16.31141769785043,10.2096508617018,21.325650202869383,1.5384615384615383,44.3010752688172,43.73626373626374,42.66666666666667,2.412031782065834,0.0,Summer,2024,Good,Light,No_Snow,Warm,Weekend,34.15040978608842,Low
1298,2024-07-22,40.33405358466804,42.57649067419122,35.39063959210654,40.289631098089984,44.716261556414,34.94534690082279,3.0865384615384617,44.40860215053763,45.71428571428572,40.55555555555556,22.673098751418845,0.0,Summer,2024,Good,Heavy,No_Snow,Warm,Weekday,80.62368468275803,Medium
1299,2024-07-23,42.2662272371802,43.13655853366412,38.29363949187291,42.0984955316372,45.36835798233013,37.74682818010124,3.0865384615384617,44.19354838709677,47.36263736263737,39.88888888888889,0.5675368898978433,0.0,Summer,2024,Good,Light,No_Snow,Warm,Weekday,84.3647227688174,Medium
1300,2024-07-24,44.97439341465149,44.497480695429765,41.892446225983115,43.666920730791006,45.82478413003225,40.27503456355916,3.0865384615384617,46.02150537634408,47.58241758241759,43.88888888888889,4.171396140749148,0.0,Summer,2024,Good,Moderate,No_Snow,Warm,Weekday,88.6413141454425,High
1301,2024-07-25,45.11753384588822,44.12093743880259,42.44872078487788,44.09295901753323,45.6476595237918,41.235576270504545,2.0,46.77419354838709,46.92307692307693,45.33333333333334,7.179341657207718,0.0,Summer,2024,Good,Moderate,No_Snow,Warm,Weekday,89.21049286342145,High
1302,2024-07-26,44.405513350463636,42.163540031354714,42.80817093940104,43.856156426560034,43.32161461886887,42.90626422915085,1.5384615384615383,46.66666666666666,46.70329670329671,45.88888888888889,1.5607264472190692,0.0,Summer,2024,Good,Light,No_Snow,Warm,Weekday,88.26166977702367,High
1303,2024-07-27,26.431137709346846,16.890457586206523,32.178527130858754,24.84615896319396,15.03828637163955,32.95088759821521,1.5384615384615383,46.88172043010752,49.23076923076924,44.77777777777778,9.506242905788875,0.0,Summer,2024,Good,Moderate,No_Snow,Warm,Weekend,51.27729667254081,Low
1304,2024-07-28,18.03123825677172,11.789068695814937,21.734602547170518,16.13658831954214,10.351855022052188,20.868268189907248,1.3846153846153846,47.204301075268816,49.01098901098902,45.33333333333334,0.0,0.0,Summer,2024,Good,Dry,No_Snow,Warm,Weekend,34.16782657631386,Low
1305,2024-07-29,39.378332537756066,39.85537666227037,35.949651809570234,39.26279527440728,42.4083694942924,35.11698970481573,1.6923076923076925,45.26881720430107,48.46153846153847,40.44444444444444,0.0,0.0,Summer,2024,Good,Dry,No_Snow,Warm,Weekday,78.64112781216335,Medium
1306,2024-07-30,41.94347254242797,41.38148449088625,39.16489933143728,41.51749415832843,43.63350030640676,38.23404558517036,2.153846153846154,46.55913978494624,47.91208791208792,45.0,0.0,0.0,Summer,2024,Good,Dry,No_Snow,Warm,Weekday,83.4609667007564,Medium
1307,2024-07-31,43.01021470429916,41.60815157590426,40.835003525839305,42.201313359244665,43.09106524520397,40.010501606824796,1.2307692307692308,47.41935483870967,48.681318681318686,46.55555555555556,0.0,0.0,Summer,2024,Good,Dry,No_Snow,Warm,Weekday,85.21152806354382,Medium
1308,2024-08-01,41.1066056611247,40.29597095199094,38.595576738556694,40.38401351589083,41.94813910618545,37.63949972796589,1.6923076923076925,47.956989247311824,49.01098901098902,46.44444444444445,0.0851305334846765,0.0,Summer,2024,Good,Light,No_Snow,Warm,Weekday,81.49061917701553,Medium
1310,2024-08-03,25.74440641472258,16.661545469200867,31.171112933273108,23.751759714646713,14.198169498758244,31.66110378542882,3.5384615384615383,48.27956989247311,48.901098901098905,47.555555555555564,0.0,0.0,Summer,2024,Normal,Dry,No_Snow,Hot,Weekend,49.49616612936929,Low
1311,2024-08-04,16.12497587877434,11.18334283640046,18.91393110549744,14.131054610562575,9.555238811191412,17.82913776656804,3.384615384615385,50.0,49.01098901098902,49.777777777777786,0.0,0.0,Summer,2024,Good,Dry,No_Snow,Hot,Weekend,30.256030489336915,Low
1312,2024-08-05,39.75445861813307,41.12024932297409,35.571325057656416,37.49467527278833,41.7191817244291,32.42569445776101,3.384615384615385,48.064516129032256,48.57142857142858,47.00000000000001,0.3688989784335982,0.0,Summer,2024,Good,Light,No_Snow,Hot,Weekday,77.2491338909214,Medium
1313,2024-08-06,41.66366632473772,42.56123527610648,37.715353274968216,39.48108404433218,43.12352533996264,34.876332581714564,1.5384615384615383,47.526881720430104,47.14285714285715,46.77777777777778,0.0,0.0,Summer,2024,Good,Dry,No_Snow,Warm,Weekday,81.1447503690699,Medium
1314,2024-08-07,42.448444053990926,43.13926339148056,38.60831568205893,40.09799100997702,43.27538482786226,35.89590587732784,1.5384615384615383,47.634408602150536,48.901098901098905,46.66666666666667,0.9648127128263336,0.0,Summer,2024,Good,Light,No_Snow,Warm,Weekday,82.54643506396795,Medium
1315,2024-08-08,42.39928753516621,42.60551379856167,38.9584931220744,40.83180153504422,43.45463898172063,37.10994501790311,1.6923076923076925,46.45161290322581,48.57142857142858,44.66666666666667,0.0,0.0,Summer,2024,Good,Dry,No_Snow,Warm,Weekday,83.23108907021043,Medium
