,date,fine_dust(㎍/㎥),avg_temp,min_temp,max_temp,precipitation(mm),snow_depth(mm),day_type,season,year,fd_grade,p_grade,s_grade,at_grade
0,2021-01-01,36.0,-4.2,-9.8,1.6,0.0,0.0,Weekend,Winter,2021,Normal,Dry,No_Snow,Cold
1,2021-01-02,43.0,-5.0,-8.4,-1.4,0.0,0.0,Weekend,Winter,2021,Normal,Dry,No_Snow,Cold
2,2021-01-03,47.0,-5.6,-9.1,-2.0,0.0,0.0,Weekend,Winter,2021,Normal,Dry,No_Snow,Cold
3,2021-01-04,50.0,-3.5,-8.4,0.3,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,Cold
4,2021-01-05,37.0,-5.5,-9.9,-2.1,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,Cold
5,2021-01-06,30.0,-7.4,-12.0,-1.9,2.3,38.0,Weekday,Winter,2021,Good,Light,Moderate_Snow,Cold
6,2021-01-07,56.0,-14.5,-16.5,-8.4,0.0,33.0,Weekday,Winter,2021,Normal,Dry,Moderate_Snow,Very_Cold
7,2021-01-08,27.0,-14.9,-18.6,-10.7,0.0,11.0,Weekday,Winter,2021,Good,Dry,Light_Snow,Very_Cold
8,2021-01-09,33.0,-12.2,-16.6,-7.5,0.0,10.0,Weekend,Winter,2021,Normal,Dry,Light_Snow,Very_Cold
9,2021-01-10,48.0,-7.7,-12.8,-2.7,0.0,7.0,Weekend,Winter,2021,Normal,Dry,Light_Snow,Cold
10,2021-01-11,63.0,-6.7,-9.6,-4.0,0.0,4.0,Weekday,Winter,2021,Normal,Dry,Light_Snow,Cold
11,2021-01-12,88.0,-3.9,-9.3,-0.5,2.6,51.0,Weekday,Winter,2021,Bad,Light,Moderate_Snow,Cold
12,2021-01-13,146.0,2.0,-3.0,8.3,0.0,50.0,Weekday,Winter,2021,Bad,Dry,Moderate_Snow,Mild
13,2021-01-14,100.0,1.7,-3.6,7.0,0.0,0.0,Weekday,Winter,2021,Bad,Dry,No_Snow,Mild
14,2021-01-15,109.0,4.5,-0.7,9.9,0.2,0.0,Weekday,Winter,2021,Bad,Light,No_Snow,Mild
15,2021-01-16,69.0,-4.9,-8.7,-0.7,0.0,0.0,Weekend,Winter,2021,Normal,Dry,No_Snow,Cold
16,2021-01-17,29.0,-5.5,-10.8,-1.3,0.0,1.0,Weekend,Winter,2021,Good,Dry,Light_Snow,Cold
17,2021-01-18,53.0,-3.8,-9.1,0.2,0.3,10.0,Weekday,Winter,2021,Normal,Light,Light_Snow,Cold
18,2021-01-19,43.0,-6.3,-11.6,-0.2,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,Cold
19,2021-01-20,59.0,-0.1,-6.6,7.1,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,Cold
20,2021-01-21,72.0,4.5,2.5,7.0,9.2,0.0,Weekday,Winter,2021,Normal,Light,No_Snow,Mild
21,2021-01-22,71.0,5.5,4.8,6.6,0.1,0.0,Weekday,Winter,2021,Normal,Light,No_Snow,Mild
22,2021-01-23,46.64150943396226,7.6,4.8,12.2,0.0,0.0,Weekend,Winter,2021,Normal,Dry,No_Snow,Mild
23,2021-01-24,20.0,7.3,2.4,13.9,0.0,0.0,Weekend,Winter,2021,Good,Dry,No_Snow,Mild
24,2021-01-25,34.0,7.9,3.0,13.9,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,Mild
25,2021-01-26,70.0,5.3,1.7,7.4,1.7,0.0,Weekday,Winter,2021,Normal,Light,No_Snow,Mild
26,2021-01-27,50.0,1.7,-1.8,6.5,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,Mild
27,2021-01-28,51.0,-2.6,-9.7,1.4,2.0,36.0,Weekday,Winter,2021,Normal,Light,Moderate_Snow,Cold
28,2021-01-29,32.0,-8.8,-11.6,-4.9,0.0,7.0,Weekday,Winter,2021,Normal,Dry,Light_Snow,Cold
29,2021-01-30,74.0,-1.6,-8.1,5.2,0.5,8.0,Weekend,Winter,2021,Normal,Light,Light_Snow,Cold
30,2021-01-31,75.0,3.2,-3.8,8.7,0.0,0.0,Weekend,Winter,2021,Normal,Dry,No_Snow,Mild
31,2021-02-01,99.0,5.0,-2.3,9.5,0.7,0.0,Weekday,Winter,2021,Bad,Light,No_Snow,Mild
32,2021-02-02,39.0,-5.6,-8.2,-2.4,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,Cold
33,2021-02-03,49.0,-3.2,-9.4,1.4,3.4,42.0,Weekday,Winter,2021,Normal,Light,Moderate_Snow,Cold
34,2021-02-04,35.0,-3.6,-7.4,0.7,0.1,43.0,Weekday,Winter,2021,Normal,Light,Moderate_Snow,Cold
35,2021-02-05,41.0,1.4,-4.4,6.7,0.0,14.0,Weekday,Winter,2021,Normal,Dry,Light_Snow,Mild
36,2021-02-06,108.0,6.8,4.3,9.5,0.0,0.0,Weekend,Winter,2021,Bad,Dry,No_Snow,Mild
37,2021-02-07,118.0,3.6,-2.6,7.7,0.0,0.0,Weekend,Winter,2021,Bad,Dry,No_Snow,Mild
38,2021-02-08,34.0,-3.1,-5.4,0.2,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,Cold
39,2021-02-09,31.0,-0.9,-6.1,4.7,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,Cold
40,2021-02-10,56.0,3.4,-1.5,7.2,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,Mild
41,2021-02-11,106.0,5.5,1.3,10.9,0.0,0.0,Weekend,Winter,2021,Bad,Dry,No_Snow,Mild
42,2021-02-12,123.0,6.5,0.6,14.0,0.0,0.0,Weekend,Winter,2021,Bad,Dry,No_Snow,Mild
43,2021-02-13,116.0,7.6,1.0,15.9,0.0,0.0,Weekend,Winter,2021,Bad,Dry,No_Snow,Mild
44,2021-02-14,115.0,9.5,6.4,13.8,0.0,0.0,Weekend,Winter,2021,Bad,Dry,No_Snow,Mild
45,2021-02-15,78.0,1.2,-5.2,8.2,1.4,0.0,Weekday,Winter,2021,Normal,Light,No_Snow,Mild
46,2021-02-16,36.0,-5.1,-7.0,-1.3,1.5,11.0,Weekday,Winter,2021,Normal,Light,Light_Snow,Cold
47,2021-02-17,64.0,-8.3,-10.4,-5.2,0.0,9.0,Weekday,Winter,2021,Normal,Dry,Light_Snow,Cold
48,2021-02-18,58.0,-5.8,-10.6,-0.4,0.0,2.0,Weekday,Winter,2021,Normal,Dry,Light_Snow,Cold
49,2021-02-19,67.0,1.6,-7.1,8.9,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,Mild
50,2021-02-20,99.0,8.8,5.5,14.9,0.0,0.0,Weekend,Winter,2021,Bad,Dry,No_Snow,Mild
51,2021-02-21,108.0,10.8,4.7,17.4,0.0,0.0,Weekend,Winter,2021,Bad,Dry,No_Snow,Mild
52,2021-02-22,69.0,7.8,0.4,12.6,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,Mild
53,2021-02-23,69.0,0.0,-3.1,4.3,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,Mild
54,2021-02-24,66.0,2.9,-3.0,10.1,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,Mild
55,2021-02-25,73.0,4.2,0.7,8.2,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,Mild
56,2021-02-26,42.0,8.2,0.5,15.8,0.0,0.0,Weekday,Winter,2021,Normal,Dry,No_Snow,Mild
57,2021-02-27,23.0,9.5,4.3,16.2,0.0,0.0,Weekend,Winter,2021,Good,Dry,No_Snow,Mild
58,2021-02-28,32.0,7.8,3.2,10.8,0.0,0.0,Weekend,Winter,2021,Normal,Dry,No_Snow,Mild
59,2021-03-01,57.39710144927536,4.7,0.5,9.0,67.5,23.0,Weekend,Spring,2021,Normal,Heavy,Moderate_Snow,Mild
60,2021-03-02,18.0,2.3,0.2,6.9,0.1,23.0,Weekday,Spring,2021,Good,Light,Moderate_Snow,Mild
61,2021-03-03,57.0,4.4,-1.2,9.9,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Mild
62,2021-03-04,66.0,7.2,2.5,13.0,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Mild
63,2021-03-05,56.0,9.0,3.0,16.2,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Mild
64,2021-03-06,39.0,6.6,3.2,11.6,0.0,0.0,Weekend,Spring,2021,Normal,Dry,No_Snow,Mild
65,2021-03-07,37.0,6.2,2.1,12.2,0.0,0.0,Weekend,Spring,2021,Normal,Dry,No_Snow,Mild
66,2021-03-08,55.0,7.0,1.5,13.9,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Mild
67,2021-03-09,63.0,6.6,2.1,12.2,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Mild
68,2021-03-10,129.0,8.8,1.7,17.1,0.0,0.0,Weekday,Spring,2021,Bad,Dry,No_Snow,Mild
69,2021-03-11,156.0,10.2,4.7,17.1,0.0,0.0,Weekday,Spring,2021,Very_bad,Dry,No_Snow,Mild
70,2021-03-12,89.0,10.5,7.2,14.9,0.0,0.0,Weekday,Spring,2021,Bad,Dry,No_Snow,Mild
71,2021-03-13,74.0,9.2,4.6,14.2,0.0,0.0,Weekend,Spring,2021,Normal,Dry,No_Snow,Mild
72,2021-03-14,117.0,9.1,4.9,14.7,0.0,0.0,Weekend,Spring,2021,Bad,Dry,No_Snow,Mild
73,2021-03-15,128.0,10.6,5.1,15.7,1.7,0.0,Weekday,Spring,2021,Bad,Light,No_Snow,Mild
74,2021-03-16,129.0,8.4,4.9,13.1,1.3,0.0,Weekday,Spring,2021,Bad,Light,No_Snow,Mild
75,2021-03-17,121.0,8.8,1.8,17.5,0.0,0.0,Weekday,Spring,2021,Bad,Dry,No_Snow,Mild
76,2021-03-18,132.0,11.7,5.0,18.4,0.0,0.0,Weekday,Spring,2021,Bad,Dry,No_Snow,Mild
77,2021-03-19,85.0,15.3,11.4,20.2,0.0,0.0,Weekday,Spring,2021,Bad,Dry,No_Snow,Warm
78,2021-03-20,46.0,9.9,7.4,14.7,5.1,0.0,Weekend,Spring,2021,Normal,Light,No_Snow,Mild
79,2021-03-21,58.0,5.8,3.1,8.6,0.3,0.0,Weekend,Spring,2021,Normal,Light,No_Snow,Mild
80,2021-03-22,50.0,6.2,1.1,11.1,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Mild
81,2021-03-23,108.0,9.1,2.5,16.4,0.0,0.0,Weekday,Spring,2021,Bad,Dry,No_Snow,Mild
82,2021-03-24,89.0,10.8,5.7,16.9,0.0,0.0,Weekday,Spring,2021,Bad,Dry,No_Snow,Mild
83,2021-03-25,95.0,11.9,6.8,19.0,0.0,0.0,Weekday,Spring,2021,Bad,Dry,No_Snow,Mild
84,2021-03-26,159.0,12.6,4.8,20.6,0.0,0.0,Weekday,Spring,2021,Very_bad,Dry,No_Snow,Mild
85,2021-03-27,107.0,12.1,10.2,15.0,25.5,0.0,Weekend,Spring,2021,Bad,Moderate,No_Snow,Mild
86,2021-03-28,57.39710144927536,9.0,7.7,13.0,9.2,0.0,Weekend,Spring,2021,Normal,Light,No_Snow,Mild
87,2021-03-29,389.0,10.2,7.3,14.6,0.2,0.0,Weekday,Spring,2021,Very_bad,Light,No_Snow,Mild
88,2021-03-30,189.0,10.8,4.1,18.2,0.0,0.0,Weekday,Spring,2021,Very_bad,Dry,No_Snow,Mild
89,2021-03-31,50.0,14.5,5.9,22.9,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Mild
90,2021-04-01,52.0,17.7,12.0,24.0,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Warm
91,2021-04-02,57.0,17.8,12.5,23.0,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Warm
92,2021-04-03,51.0,14.9,10.9,18.0,56.2,0.0,Weekend,Spring,2021,Normal,Heavy,No_Snow,Mild
93,2021-04-04,57.39710144927536,11.9,9.0,15.8,0.6,0.0,Weekend,Spring,2021,Normal,Light,No_Snow,Mild
94,2021-04-05,30.0,11.9,5.4,19.3,0.0,0.0,Weekday,Spring,2021,Good,Dry,No_Snow,Mild
95,2021-04-06,54.0,13.9,9.4,19.2,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Mild
96,2021-04-07,72.0,14.1,8.1,20.4,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Mild
97,2021-04-08,41.0,13.0,7.2,18.0,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Mild
98,2021-04-09,42.0,13.6,7.6,19.6,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Mild
99,2021-04-10,45.0,12.6,7.7,18.8,0.0,0.0,Weekend,Spring,2021,Normal,Dry,No_Snow,Mild
100,2021-04-11,59.0,15.0,7.5,21.8,0.0,0.0,Weekend,Spring,2021,Normal,Dry,No_Snow,Warm
101,2021-04-12,62.0,13.8,11.9,17.8,22.0,0.0,Weekday,Spring,2021,Normal,Moderate,No_Snow,Mild
102,2021-04-13,24.0,10.4,5.7,13.5,8.0,0.0,Weekday,Spring,2021,Good,Light,No_Snow,Mild
103,2021-04-14,50.0,8.4,3.1,13.3,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Mild
104,2021-04-15,71.0,11.6,6.3,18.3,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Mild
105,2021-04-16,103.0,11.3,8.1,14.8,0.7,0.0,Weekday,Spring,2021,Bad,Light,No_Snow,Mild
106,2021-04-17,105.0,9.6,6.0,14.6,0.0,0.0,Weekend,Spring,2021,Bad,Dry,No_Snow,Mild
107,2021-04-18,50.0,9.9,5.6,15.3,0.0,0.0,Weekend,Spring,2021,Normal,Dry,No_Snow,Mild
108,2021-04-19,69.0,12.2,5.8,19.4,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Mild
109,2021-04-20,78.0,14.8,8.1,22.0,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Mild
110,2021-04-21,81.0,19.1,10.3,28.2,0.0,0.0,Weekday,Spring,2021,Bad,Dry,No_Snow,Warm
111,2021-04-22,78.0,20.9,16.1,27.5,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Warm
112,2021-04-23,41.0,19.0,17.0,21.7,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Warm
113,2021-04-24,24.0,18.3,15.3,22.2,0.0,0.0,Weekend,Spring,2021,Good,Dry,No_Snow,Warm
114,2021-04-25,26.0,18.2,12.6,24.0,0.0,0.0,Weekend,Spring,2021,Good,Dry,No_Snow,Warm
115,2021-04-26,29.0,16.2,12.3,20.6,0.0,0.0,Weekday,Spring,2021,Good,Dry,No_Snow,Warm
116,2021-04-27,35.0,15.4,12.5,20.0,1.7,0.0,Weekday,Spring,2021,Normal,Light,No_Snow,Warm
117,2021-04-28,58.0,14.5,11.2,18.2,4.7,0.0,Weekday,Spring,2021,Normal,Light,No_Snow,Mild
118,2021-04-29,59.0,14.6,10.9,20.1,3.9,0.0,Weekday,Spring,2021,Normal,Light,No_Snow,Mild
119,2021-04-30,40.0,11.3,8.6,14.6,26.3,0.0,Weekday,Spring,2021,Normal,Moderate,No_Snow,Mild
120,2021-05-01,33.0,10.2,8.5,15.3,8.0,0.0,Weekend,Spring,2021,Normal,Light,No_Snow,Mild
121,2021-05-02,19.0,12.4,7.3,18.7,1.7,0.0,Weekend,Spring,2021,Good,Light,No_Snow,Mild
122,2021-05-03,41.0,14.1,8.4,20.3,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Mild
123,2021-05-04,36.0,13.8,11.4,15.8,19.6,0.0,Weekday,Spring,2021,Normal,Moderate,No_Snow,Mild
124,2021-05-05,38.0,13.9,10.3,18.4,0.1,0.0,Weekend,Spring,2021,Normal,Light,No_Snow,Mild
125,2021-05-06,56.0,15.7,7.9,23.1,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Warm
126,2021-05-07,298.0,14.4,10.7,17.2,8.8,0.0,Weekday,Spring,2021,Very_bad,Light,No_Snow,Mild
127,2021-05-08,384.0,14.3,8.9,21.0,0.0,0.0,Weekend,Spring,2021,Very_bad,Dry,No_Snow,Mild
128,2021-05-09,47.0,15.7,10.0,21.8,0.0,0.0,Weekend,Spring,2021,Normal,Dry,No_Snow,Warm
129,2021-05-10,26.0,13.2,11.7,14.6,0.0,0.0,Weekday,Spring,2021,Good,Dry,No_Snow,Mild
130,2021-05-11,24.0,18.5,9.4,25.7,0.0,0.0,Weekday,Spring,2021,Good,Dry,No_Snow,Warm
131,2021-05-12,24.0,22.0,16.9,27.7,0.0,0.0,Weekday,Spring,2021,Good,Dry,No_Snow,Warm
132,2021-05-13,46.0,22.9,16.6,29.6,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Warm
133,2021-05-14,58.0,24.1,18.0,30.8,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Warm
134,2021-05-15,66.0,22.1,20.8,26.2,15.0,0.0,Weekend,Spring,2021,Normal,Moderate,No_Snow,Warm
135,2021-05-16,14.0,18.4,14.8,20.8,66.9,0.0,Weekend,Spring,2021,Good,Heavy,No_Snow,Warm
136,2021-05-17,16.0,15.3,14.2,16.7,3.1,0.0,Weekday,Spring,2021,Good,Light,No_Snow,Warm
137,2021-05-18,39.0,17.9,13.6,24.5,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Warm
138,2021-05-19,41.0,19.9,12.4,26.6,0.0,0.0,Weekend,Spring,2021,Normal,Dry,No_Snow,Warm
139,2021-05-20,27.0,18.7,15.6,22.9,0.9,0.0,Weekday,Spring,2021,Good,Light,No_Snow,Warm
140,2021-05-21,22.0,16.0,14.2,18.2,6.9,0.0,Weekday,Spring,2021,Good,Light,No_Snow,Warm
141,2021-05-22,40.0,18.6,13.8,23.8,0.2,0.0,Weekend,Spring,2021,Normal,Light,No_Snow,Warm
142,2021-05-23,52.0,19.5,14.3,25.1,0.0,0.0,Weekend,Spring,2021,Normal,Dry,No_Snow,Warm
143,2021-05-24,110.0,19.4,16.4,24.5,0.0,0.0,Weekday,Spring,2021,Bad,Dry,No_Snow,Warm
144,2021-05-25,86.0,15.3,11.9,19.3,8.3,0.0,Weekday,Spring,2021,Bad,Light,No_Snow,Warm
145,2021-05-26,44.0,18.0,11.5,23.0,0.0,0.0,Weekday,Spring,2021,Normal,Dry,No_Snow,Warm
146,2021-05-27,53.0,15.8,13.9,18.7,8.9,0.0,Weekday,Spring,2021,Normal,Light,No_Snow,Warm
147,2021-05-28,57.39710144927536,15.3,12.4,19.7,12.3,0.0,Weekday,Spring,2021,Normal,Moderate,No_Snow,Warm
148,2021-05-29,31.0,15.4,12.8,19.1,0.3,0.0,Weekend,Spring,2021,Normal,Light,No_Snow,Warm
149,2021-05-30,57.39710144927536,18.4,10.8,26.3,18.1,0.0,Weekend,Spring,2021,Normal,Moderate,No_Snow,Warm
150,2021-05-31,59.0,19.9,16.5,23.8,4.0,0.0,Weekday,Spring,2021,Normal,Light,No_Snow,Warm
151,2021-06-01,52.0,20.2,15.9,23.9,3.2,0.0,Weekday,Summer,2021,Normal,Light,No_Snow,Warm
152,2021-06-02,62.0,23.2,16.6,29.7,0.0,0.0,Weekday,Summer,2021,Normal,Dry,No_Snow,Warm
153,2021-06-03,45.0,19.1,14.6,22.7,18.1,0.0,Weekday,Summer,2021,Normal,Moderate,No_Snow,Warm
154,2021-06-04,34.0,18.5,13.3,23.6,0.0,0.0,Weekday,Summer,2021,Normal,Dry,No_Snow,Warm
155,2021-06-05,57.0,20.8,17.0,25.7,0.0,0.0,Weekend,Summer,2021,Normal,Dry,No_Snow,Warm
156,2021-06-06,72.0,23.0,18.4,28.2,0.0,0.0,Weekend,Summer,2021,Normal,Dry,No_Snow,Warm
157,2021-06-07,43.0,21.1,19.4,24.0,0.0,0.0,Weekday,Summer,2021,Normal,Dry,No_Snow,Warm
158,2021-06-08,57.0,23.6,18.8,29.5,0.1,0.0,Weekday,Summer,2021,Normal,Light,No_Snow,Warm
159,2021-06-09,44.0,25.8,19.5,31.6,0.0,0.0,Weekday,Summer,2021,Normal,Dry,No_Snow,Warm
160,2021-06-10,59.0,24.9,20.5,29.8,6.1,0.0,Weekday,Summer,2021,Normal,Light,No_Snow,Warm
161,2021-06-11,29.0,21.5,19.9,24.4,4.6,0.0,Weekday,Summer,2021,Good,Light,No_Snow,Warm
162,2021-06-12,34.0,24.2,18.2,30.2,0.0,0.0,Weekend,Summer,2021,Normal,Dry,No_Snow,Warm
163,2021-06-13,36.0,24.8,20.9,29.7,0.0,0.0,Weekend,Summer,2021,Normal,Dry,No_Snow,Warm
164,2021-06-14,54.0,24.8,18.9,30.2,0.0,0.0,Weekday,Summer,2021,Normal,Dry,No_Snow,Warm
165,2021-06-15,40.0,22.5,21.5,25.3,1.9,0.0,Weekday,Summer,2021,Normal,Light,No_Snow,Warm
166,2021-06-16,19.0,24.3,20.3,28.9,0.0,0.0,Weekday,Summer,2021,Good,Dry,No_Snow,Warm
167,2021-06-17,26.0,21.9,19.6,25.0,0.0,0.0,Weekday,Summer,2021,Good,Dry,No_Snow,Warm
168,2021-06-18,32.0,20.0,19.0,21.4,6.3,0.0,Weekday,Summer,2021,Normal,Light,No_Snow,Warm
169,2021-06-19,65.0,22.3,17.5,27.4,0.0,0.0,Weekend,Summer,2021,Normal,Dry,No_Snow,Warm
170,2021-06-20,65.0,22.9,17.6,29.0,0.0,0.0,Weekend,Summer,2021,Normal,Dry,No_Snow,Warm
171,2021-06-21,56.0,23.6,19.2,28.5,0.0,0.0,Weekday,Summer,2021,Normal,Dry,No_Snow,Warm
172,2021-06-22,33.0,22.8,19.7,28.6,0.0,0.0,Weekday,Summer,2021,Normal,Dry,No_Snow,Warm
173,2021-06-23,22.0,22.4,18.8,27.9,7.5,0.0,Weekday,Summer,2021,Good,Light,No_Snow,Warm
174,2021-06-24,40.0,23.0,18.5,28.0,0.0,0.0,Weekday,Summer,2021,Normal,Dry,No_Snow,Warm
175,2021-06-25,52.0,24.1,19.5,29.5,0.0,0.0,Weekday,Summer,2021,Normal,Dry,No_Snow,Warm
176,2021-06-26,32.0,22.8,19.9,26.7,4.5,0.0,Weekend,Summer,2021,Normal,Light,No_Snow,Warm
177,2021-06-27,26.0,24.5,19.8,30.8,38.2,0.0,Weekend,Summer,2021,Good,Moderate,No_Snow,Warm
178,2021-06-28,28.0,23.7,21.0,29.2,0.1,0.0,Weekday,Summer,2021,Good,Light,No_Snow,Warm
179,2021-06-29,38.0,23.9,21.3,28.4,8.0,0.0,Weekday,Summer,2021,Normal,Light,No_Snow,Warm
180,2021-06-30,53.0,24.3,21.0,28.8,6.0,0.0,Weekday,Summer,2021,Normal,Light,No_Snow,Warm
181,2021-07-01,42.0,26.3,21.4,31.0,0.0,0.0,Weekday,Summer,2021,Normal,Dry,No_Snow,Warm
182,2021-07-02,27.0,27.1,23.6,31.8,0.0,0.0,Weekday,Summer,2021,Good,Dry,No_Snow,Warm
183,2021-07-03,16.0,22.6,19.6,25.7,60.0,0.0,Weekend,Summer,2021,Good,Heavy,No_Snow,Warm
184,2021-07-04,15.0,21.4,19.8,23.1,21.4,0.0,Weekend,Summer,2021,Good,Moderate,No_Snow,Warm
185,2021-07-05,29.0,23.3,20.1,26.9,0.0,0.0,Weekday,Summer,2021,Good,Dry,No_Snow,Warm
186,2021-07-06,50.0,25.3,21.0,30.1,0.0,0.0,Weekday,Summer,2021,Normal,Dry,No_Snow,Warm
187,2021-07-07,57.0,26.4,23.9,29.1,12.7,0.0,Weekday,Summer,2021,Normal,Moderate,No_Snow,Warm
188,2021-07-08,33.0,26.0,23.8,29.8,2.9,0.0,Weekday,Summer,2021,Normal,Light,No_Snow,Warm
189,2021-07-09,21.0,25.5,23.6,29.2,0.0,0.0,Weekday,Summer,2021,Good,Dry,No_Snow,Warm
190,2021-07-10,37.0,25.9,23.1,29.2,0.5,0.0,Weekend,Summer,2021,Normal,Light,No_Snow,Warm
191,2021-07-11,43.0,25.7,24.1,27.5,0.4,0.0,Weekend,Summer,2021,Normal,Light,No_Snow,Warm
192,2021-07-12,32.0,28.1,23.8,32.5,0.0,0.0,Weekday,Summer,2021,Normal,Dry,No_Snow,Warm
193,2021-07-13,41.0,28.8,26.3,31.5,0.0,0.0,Weekday,Summer,2021,Normal,Dry,No_Snow,Warm
194,2021-07-14,27.0,29.7,26.1,33.5,0.0,0.0,Weekday,Summer,2021,Good,Dry,No_Snow,Warm
195,2021-07-15,24.0,29.1,25.9,34.5,0.0,0.0,Weekday,Summer,2021,Good,Dry,No_Snow,Warm
196,2021-07-16,21.0,28.8,24.2,35.2,0.0,0.0,Weekday,Summer,2021,Good,Dry,No_Snow,Warm
197,2021-07-17,19.0,29.1,24.7,32.8,0.0,0.0,Weekend,Summer,2021,Good,Dry,No_Snow,Warm
198,2021-07-18,22.0,29.6,25.7,34.1,0.0,0.0,Weekend,Summer,2021,Good,Dry,No_Snow,Warm
199,2021-07-19,22.0,26.4,24.0,30.5,67.4,0.0,Weekday,Summer,2021,Good,Heavy,No_Snow,Warm
200,2021-07-20,24.0,27.9,23.6,31.8,0.0,0.0,Weekday,Summer,2021,Good,Dry,No_Snow,Warm
201,2021-07-21,26.0,30.5,25.3,35.3,0.0,0.0,Weekday,Summer,2021,Good,Dry,No_Snow,Hot
202,2021-07-22,29.0,31.2,26.5,35.9,0.0,0.0,Weekday,Summer,2021,Good,Dry,No_Snow,Hot
203,2021-07-23,37.0,31.2,27.2,35.8,0.0,0.0,Weekday,Summer,2021,Normal,Dry,No_Snow,Hot
204,2021-07-24,37.0,31.7,26.9,36.5,0.0,0.0,Weekend,Summer,2021,Normal,Dry,No_Snow,Hot
205,2021-07-25,28.0,31.5,27.2,35.9,0.0,0.0,Weekend,Summer,2021,Good,Dry,No_Snow,Hot
206,2021-07-26,29.0,31.2,27.4,35.4,0.0,0.0,Weekday,Summer,2021,Good,Dry,No_Snow,Hot
207,2021-07-27,29.0,31.1,27.8,35.7,0.0,0.0,Weekday,Summer,2021,Good,Dry,No_Snow,Hot
208,2021-07-28,38.0,30.4,27.1,34.7,0.0,0.0,Weekday,Summer,2021,Normal,Dry,No_Snow,Hot
209,2021-07-29,46.0,29.6,27.0,33.3,0.0,0.0,Weekday,Summer,2021,Normal,Dry,No_Snow,Warm
210,2021-07-30,30.0,30.5,25.8,35.4,0.0,0.0,Weekday,Summer,2021,Good,Dry,No_Snow,Hot
211,2021-07-31,25.0,29.8,26.8,34.3,3.0,0.0,Weekend,Summer,2021,Good,Light,No_Snow,Warm
212,2021-08-01,40.0,27.1,25.1,28.8,21.0,0.0,Weekend,Summer,2021,Normal,Moderate,No_Snow,Warm
213,2021-08-02,20.0,26.5,25.0,28.6,1.7,0.0,Weekday,Summer,2021,Good,Light,No_Snow,Warm
214,2021-08-03,27.0,28.0,24.1,31.4,0.0,0.0,Weekday,Summer,2021,Good,Dry,No_Snow,Warm
215,2021-08-04,25.0,28.9,26.3,33.2,0.0,0.0,Weekday,Summer,2021,Good,Dry,No_Snow,Warm
216,2021-08-05,25.0,29.4,25.6,33.7,0.0,0.0,Weekday,Summer,2021,Good,Dry,No_Snow,Warm
217,2021-08-06,19.0,28.1,26.0,32.2,0.0,0.0,Weekday,Summer,2021,Good,Dry,No_Snow,Warm
218,2021-08-07,17.0,28.0,23.4,32.3,0.0,0.0,Weekend,Summer,2021,Good,Dry,No_Snow,Warm
