,date,bus_total_passenger,bus_commute_passenger,bus_other_passenger,train_total_passenger,train_commute_passenger,train_other_passenger,fine_dust(㎍/㎥),avg_temp,min_temp,max_temp,precipitation(mm),snow_depth(mm),season,year,fd_grade,p_grade,s_grade,at_grade,day_type
365,2022-01-01,1858954.0,519623.0,1339331.0,1792725.0,502533.0,1290192.0,34.0,-4.3,-10.2,2.3,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekend
366,2022-01-02,2048632.0,579340.0,1469292.0,2053208.0,608212.0,1444996.0,42.0,-1.3,-5.2,3.0,0.3,5.0,Winter,2022,Normal,Light,Light_Snow,Cold,Weekend
367,2022-01-03,4028715.0,1793953.0,2234762.0,4487668.0,2285899.0,2201769.0,28.0,-1.9,-8.0,2.5,0.0,0.0,Winter,2022,Good,Dry,No_Snow,Cold,Weekday
368,2022-01-04,4151012.0,1823826.0,2327186.0,4648008.0,2316071.0,2331937.0,37.0,-2.5,-5.6,1.0,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekday
369,2022-01-05,4151012.0,1823826.0,2327186.0,4648008.0,2316071.0,2331937.0,52.0,-2.8,-7.8,1.9,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekday
370,2022-01-06,4177543.0,1795441.0,2382102.0,4721856.0,2294838.0,2427018.0,59.0,-2.2,-5.9,3.3,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekday
371,2022-01-07,4246366.0,1777711.0,2468655.0,4854826.0,2275643.0,2579183.0,65.0,-1.6,-5.9,4.5,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekday
372,2022-01-08,2950172.0,845937.0,2104235.0,3198528.0,915337.0,2283191.0,70.0,0.3,-5.0,3.7,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Mild,Weekend
373,2022-01-09,2133394.0,610449.0,1522945.0,2234015.0,657046.0,1576969.0,129.0,1.3,-1.2,5.6,0.0,0.0,Winter,2022,Bad,Dry,No_Snow,Mild,Weekend
374,2022-01-10,4152322.0,1809881.0,2342441.0,4678415.0,2321982.0,2356433.0,97.0,0.5,-3.4,4.4,0.9,9.0,Winter,2022,Bad,Light,Light_Snow,Mild,Weekday
375,2022-01-11,4210808.0,1863989.0,2346819.0,4746850.0,2357572.0,2389278.0,33.0,-7.4,-10.3,0.3,0.2,10.0,Winter,2022,Normal,Light,Light_Snow,Cold,Weekday
376,2022-01-12,4148672.0,1821730.0,2326942.0,4696356.0,2310513.0,2385843.0,27.0,-7.7,-11.3,-3.4,0.0,2.0,Winter,2022,Good,Dry,Light_Snow,Cold,Weekday
377,2022-01-13,4172525.0,1807620.0,2364905.0,4732040.0,2300701.0,2431339.0,29.0,-6.4,-8.9,-3.1,0.0,0.0,Winter,2022,Good,Dry,No_Snow,Cold,Weekday
378,2022-01-14,4220425.0,1771658.0,2448767.0,4843415.0,2264769.0,2578646.0,32.0,-4.8,-10.1,1.3,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekday
379,2022-01-15,2968763.0,843920.0,2124843.0,3237409.0,918037.0,2319372.0,52.0,-1.0,-5.3,1.8,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekend
380,2022-01-16,2193934.0,629947.0,1563987.0,2312541.0,684271.0,1628270.0,46.0,-2.0,-7.2,2.4,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekend
381,2022-01-17,4164324.0,1834116.0,2330208.0,4727460.0,2353899.0,2373561.0,30.0,-5.8,-9.2,0.1,0.5,8.0,Winter,2022,Good,Light,Light_Snow,Cold,Weekday
382,2022-01-18,4215701.0,1848706.0,2366995.0,4793151.0,2358704.0,2434447.0,38.0,-5.6,-9.9,-0.7,0.0,5.0,Winter,2022,Normal,Dry,Light_Snow,Cold,Weekday
383,2022-01-19,4392350.0,1905383.0,2486967.0,4939420.0,2387376.0,2552044.0,56.0,-5.3,-7.7,-2.7,1.7,35.0,Winter,2022,Normal,Light,Moderate_Snow,Cold,Weekday
384,2022-01-20,4314316.0,1854390.0,2459926.0,4863136.0,2343811.0,2519325.0,46.0,-5.0,-9.8,0.9,0.0,24.0,Winter,2022,Normal,Dry,Moderate_Snow,Cold,Weekday
385,2022-01-21,4361995.0,1814028.0,2547967.0,4980943.0,2305495.0,2675448.0,44.0,-2.7,-8.7,4.6,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekday
386,2022-01-22,3061889.0,884528.0,2177361.0,3328764.0,958778.0,2369986.0,68.0,0.3,-5.0,7.1,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Mild,Weekend
387,2022-01-23,2223989.0,639606.0,1584383.0,2338609.0,689467.0,1649142.0,79.0,2.0,-0.6,6.7,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Mild,Weekend
388,2022-01-24,4200968.0,1811017.0,2389951.0,4753870.0,2334110.0,2419760.0,24.0,4.6,1.3,8.4,0.0,0.0,Winter,2022,Good,Dry,No_Snow,Mild,Weekday
389,2022-01-25,4290783.0,1846389.0,2444394.0,4818474.0,2345636.0,2472838.0,37.0,2.8,1.9,4.5,0.7,0.0,Winter,2022,Normal,Light,No_Snow,Mild,Weekday
390,2022-01-26,4362216.0,1846598.0,2515618.0,4901372.0,2343487.0,2557885.0,66.0,1.3,-1.9,6.8,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Mild,Weekday
391,2022-01-27,4302013.0,1810987.0,2491026.0,4810655.0,2293632.0,2517023.0,64.0,-1.1,-4.6,4.0,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekday
392,2022-01-28,4269937.0,1652753.0,2617184.0,4733542.0,1958840.0,2774702.0,34.0,-2.7,-5.9,2.1,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekday
393,2022-01-29,2663160.0,761270.0,1901890.0,2669666.0,791207.0,1878459.0,32.0,-3.6,-7.2,0.9,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekend
394,2022-01-30,1970830.0,553887.0,1416943.0,1910802.0,560139.0,1350663.0,36.0,-2.8,-8.0,2.4,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekend
395,2022-01-31,1556219.0,422526.0,1133693.0,1432324.0,403835.0,1028489.0,41.0,-0.7,-6.8,4.8,1.2,18.0,Winter,2022,Normal,Light,Light_Snow,Cold,Weekend
396,2022-02-01,1400020.0,409493.0,990527.0,1241418.0,362195.0,879223.0,52.0,-1.3,-2.7,0.9,1.7,50.0,Winter,2022,Normal,Light,Moderate_Snow,Cold,Weekend
397,2022-02-02,1760625.0,485093.0,1275532.0,1775475.0,518475.0,1257000.0,35.0,-3.4,-6.0,0.0,0.0,5.0,Winter,2022,Normal,Dry,Light_Snow,Cold,Weekend
398,2022-02-03,3944965.0,1675916.0,2269049.0,4220123.0,2073179.0,2146944.0,28.0,-3.4,-6.9,0.4,0.0,0.0,Winter,2022,Good,Dry,No_Snow,Cold,Weekday
399,2022-02-04,4111177.0,1726273.0,2384904.0,4482657.0,2130133.0,2352524.0,25.0,-5.2,-8.2,-0.7,0.0,0.0,Winter,2022,Good,Dry,No_Snow,Cold,Weekday
400,2022-02-05,2723745.0,796833.0,1926912.0,2796375.0,826500.0,1969875.0,25.0,-6.6,-9.7,-2.0,0.0,0.0,Winter,2022,Good,Dry,No_Snow,Cold,Weekend
401,2022-02-06,1990421.0,579322.0,1411099.0,1988916.0,599216.0,1389700.0,23.0,-3.9,-8.4,1.7,0.0,0.0,Winter,2022,Good,Dry,No_Snow,Cold,Weekend
402,2022-02-07,4074665.0,1801863.0,2272802.0,4497085.0,2261181.0,2235904.0,30.0,-2.5,-7.3,1.9,0.0,0.0,Winter,2022,Good,Dry,No_Snow,Cold,Weekday
403,2022-02-08,4123233.0,1807276.0,2315957.0,4560675.0,2255764.0,2304911.0,33.0,-0.1,-4.1,5.6,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekday
404,2022-02-09,4160918.0,1808739.0,2352179.0,4586735.0,2242264.0,2344471.0,44.0,1.0,-4.3,7.2,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Mild,Weekday
405,2022-02-10,4135521.0,1776345.0,2359176.0,4579725.0,2219310.0,2360415.0,55.0,1.4,-3.2,6.7,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Mild,Weekday
406,2022-02-11,4196068.0,1767768.0,2428300.0,4664391.0,2183776.0,2480615.0,104.0,2.9,-2.6,8.8,0.0,0.0,Winter,2022,Bad,Dry,No_Snow,Mild,Weekday
407,2022-02-12,2940493.0,860370.0,2080123.0,3069359.0,899234.0,2170125.0,97.0,4.8,-0.1,10.4,0.0,0.0,Winter,2022,Bad,Dry,No_Snow,Mild,Weekend
408,2022-02-13,2115320.0,613903.0,1501417.0,2163686.0,647996.0,1515690.0,60.0,4.8,1.6,9.5,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Mild,Weekend
409,2022-02-14,4060090.0,1752787.0,2307303.0,4498410.0,2218358.0,2280052.0,50.0,2.5,-1.3,8.1,1.7,0.0,Winter,2022,Normal,Light,No_Snow,Mild,Weekday
410,2022-02-15,4064292.0,1788113.0,2276179.0,4498355.0,2219617.0,2278738.0,46.64150943396226,-4.7,-7.7,-1.3,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekday
411,2022-02-16,3982696.0,1757855.0,2224841.0,4411794.0,2177154.0,2234640.0,32.0,-7.3,-9.6,-4.1,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekday
412,2022-02-17,3941847.0,1723081.0,2218766.0,4374278.0,2142259.0,2232019.0,34.0,-6.2,-10.7,-0.5,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekday
413,2022-02-18,4052348.0,1694220.0,2358128.0,4515988.0,2103496.0,2412492.0,51.0,-1.2,-8.0,5.7,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekday
414,2022-02-19,2861051.0,832210.0,2028841.0,3025750.0,863025.0,2162725.0,48.0,-1.7,-6.2,3.7,0.1,1.0,Winter,2022,Normal,Light,Light_Snow,Cold,Weekend
415,2022-02-20,2022687.0,589065.0,1433622.0,2077583.0,611351.0,1466232.0,36.0,-4.8,-8.4,-0.5,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekend
416,2022-02-21,3916983.0,1707027.0,2209956.0,4329882.0,2128277.0,2201605.0,33.0,-3.0,-8.1,3.6,0.1,0.0,Winter,2022,Normal,Light,No_Snow,Cold,Weekday
417,2022-02-22,3975747.0,1723167.0,2252580.0,4385763.0,2127874.0,2257889.0,34.0,-4.5,-8.0,0.5,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekday
418,2022-02-23,3974526.0,1717455.0,2257071.0,4362447.0,2106283.0,2256164.0,30.0,-5.6,-10.0,-0.6,0.0,0.0,Winter,2022,Good,Dry,No_Snow,Cold,Weekday
419,2022-02-24,3959970.0,1685191.0,2274779.0,4370005.0,2086871.0,2283134.0,33.0,-2.4,-8.5,3.7,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Cold,Weekday
420,2022-02-25,4076141.0,1666626.0,2409515.0,4521635.0,2060659.0,2460976.0,69.0,3.0,-3.6,8.4,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Mild,Weekday
421,2022-02-26,2794863.0,811800.0,1983063.0,2904446.0,832472.0,2071974.0,61.0,5.4,1.0,9.3,1.1,0.0,Winter,2022,Normal,Light,No_Snow,Mild,Weekend
422,2022-02-27,2118419.0,615203.0,1503216.0,2170459.0,634144.0,1536315.0,52.0,3.7,-1.6,9.1,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Mild,Weekend
423,2022-02-28,3901091.0,1571052.0,2330039.0,4197353.0,1916436.0,2280917.0,46.0,6.8,2.7,11.5,0.0,0.0,Winter,2022,Normal,Dry,No_Snow,Mild,Weekday
424,2022-03-01,2293952.0,683183.0,1610769.0,2295218.0,684009.0,1611209.0,34.0,5.8,0.3,9.7,2.3,0.0,Spring,2022,Normal,Light,No_Snow,Mild,Weekend
425,2022-03-02,4272949.0,1848861.0,2424088.0,4458255.0,2175006.0,2283249.0,30.0,3.5,-2.3,8.8,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Mild,Weekday
426,2022-03-03,4163963.0,1807261.0,2356702.0,4453732.0,2153590.0,2300142.0,48.0,5.8,0.9,12.4,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
427,2022-03-04,4200983.0,1764094.0,2436889.0,4500847.0,2102856.0,2397991.0,88.0,6.9,0.6,14.6,0.0,0.0,Spring,2022,Bad,Dry,No_Snow,Mild,Weekday
428,2022-03-05,2917730.0,848362.0,2069368.0,2959593.0,857647.0,2101946.0,111.0,2.3,-0.7,6.7,0.0,0.0,Spring,2022,Bad,Dry,No_Snow,Mild,Weekend
429,2022-03-06,2066255.0,603717.0,1462538.0,2067477.0,615693.0,1451784.0,49.0,1.4,-3.0,6.8,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekend
430,2022-03-07,4062520.0,1778784.0,2283736.0,4337383.0,2129790.0,2207593.0,57.39710144927536,2.8,-2.7,8.7,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
431,2022-03-08,4162747.0,1790407.0,2372340.0,4504496.0,2160979.0,2343517.0,58.0,6.0,1.1,12.3,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
432,2022-03-09,2511559.0,732379.0,1779180.0,2391479.0,723470.0,1668009.0,63.0,7.1,1.7,14.8,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekend
433,2022-03-10,4047494.0,1756805.0,2290689.0,4347840.0,2098121.0,2249719.0,65.0,9.3,4.2,15.8,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
434,2022-03-11,4147292.0,1740261.0,2407031.0,4499573.0,2089282.0,2410291.0,70.0,11.2,5.1,18.4,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
435,2022-03-12,2896600.0,848711.0,2047889.0,3013505.0,879863.0,2133642.0,67.0,12.8,6.3,19.5,2.6,0.0,Spring,2022,Normal,Light,No_Snow,Mild,Weekend
436,2022-03-13,1859371.0,543249.0,1316122.0,1885163.0,553553.0,1331610.0,15.0,11.7,10.7,12.6,42.1,0.0,Spring,2022,Good,Moderate,No_Snow,Mild,Weekend
438,2022-03-15,4069954.0,1777094.0,2292860.0,4339041.0,2111739.0,2227302.0,43.0,7.2,2.3,13.3,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
439,2022-03-16,4072744.0,1762934.0,2309810.0,4343624.0,2091068.0,2252556.0,65.0,10.3,3.6,16.8,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
440,2022-03-17,4020452.0,1757680.0,2262772.0,4290446.0,2074687.0,2215759.0,59.0,10.7,7.8,15.1,1.2,0.0,Spring,2022,Normal,Light,No_Snow,Mild,Weekday
441,2022-03-18,4084024.0,1723984.0,2360040.0,4396213.0,2037956.0,2358257.0,57.39710144927536,7.5,5.5,9.6,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
442,2022-03-19,2634771.0,792361.0,1842410.0,2721878.0,797626.0,1924252.0,57.39710144927536,3.4,0.9,6.1,14.6,7.0,Spring,2022,Normal,Moderate,Light_Snow,Mild,Weekend
443,2022-03-20,2090251.0,612216.0,1478035.0,2126089.0,635785.0,1490304.0,25.0,5.4,2.2,9.3,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Mild,Weekend
444,2022-03-21,4036156.0,1772838.0,2263318.0,4292856.0,2106769.0,2186087.0,32.0,5.0,-0.3,10.9,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
445,2022-03-22,4099840.0,1802525.0,2297315.0,4389448.0,2143632.0,2245816.0,39.0,7.1,1.1,13.6,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
446,2022-03-23,4094826.0,1790234.0,2304592.0,4375701.0,2118841.0,2256860.0,33.0,6.2,4.9,8.2,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
447,2022-03-24,4132904.0,1806993.0,2325911.0,4450329.0,2134089.0,2316240.0,45.0,8.2,3.9,12.4,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
448,2022-03-25,4261068.0,1796817.0,2464251.0,4581677.0,2100507.0,2481170.0,64.0,12.0,6.3,17.2,10.9,0.0,Spring,2022,Normal,Moderate,No_Snow,Mild,Weekday
449,2022-03-26,2805144.0,836103.0,1969041.0,2921648.0,847816.0,2073832.0,57.39710144927536,11.8,9.5,14.7,19.8,0.0,Spring,2022,Normal,Moderate,No_Snow,Mild,Weekend
450,2022-03-27,2219678.0,645093.0,1574585.0,2286874.0,676041.0,1610833.0,35.0,8.1,5.0,12.6,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekend
451,2022-03-28,4138652.0,1813248.0,2325404.0,4419955.0,2162414.0,2257541.0,39.0,8.2,1.5,15.1,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
452,2022-03-29,4207660.0,1834404.0,2373256.0,4513597.0,2185705.0,2327892.0,40.0,9.7,3.3,15.6,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
453,2022-03-30,4170524.0,1808793.0,2361731.0,4456092.0,2148524.0,2307568.0,36.0,10.8,5.9,15.7,0.4,0.0,Spring,2022,Normal,Light,No_Snow,Mild,Weekday
454,2022-03-31,4233789.0,1824664.0,2409125.0,4541317.0,2170712.0,2370605.0,24.0,10.9,7.6,14.7,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Mild,Weekday
455,2022-04-01,4394689.0,1842831.0,2551858.0,4779035.0,2198998.0,2580037.0,57.39710144927536,9.2,4.5,14.9,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
456,2022-04-02,3151848.0,928636.0,2223212.0,3388599.0,982205.0,2406394.0,34.0,8.2,3.7,14.2,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekend
457,2022-04-03,2351123.0,683609.0,1667514.0,2429779.0,723272.0,1706507.0,45.0,9.6,3.5,17.0,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekend
458,2022-04-04,4244812.0,1869293.0,2375519.0,4584772.0,2258453.0,2326319.0,50.0,10.3,5.1,16.4,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
459,2022-04-05,4331592.0,1895641.0,2435951.0,4691376.0,2281829.0,2409547.0,41.0,10.3,4.9,15.8,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
460,2022-04-06,4409005.0,1907379.0,2501626.0,4755477.0,2288161.0,2467316.0,50.0,11.7,8.0,17.0,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
461,2022-04-07,4422657.0,1908420.0,2514237.0,4795776.0,2291553.0,2504223.0,40.0,10.9,7.4,15.7,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
462,2022-04-08,4585092.0,1895729.0,2689363.0,5029880.0,2288361.0,2741519.0,54.0,12.9,5.1,20.0,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
463,2022-04-09,3470831.0,1014533.0,2456298.0,3776834.0,1093862.0,2682972.0,58.0,17.8,12.4,24.2,0.5,0.0,Spring,2022,Normal,Light,No_Snow,Warm,Weekend
464,2022-04-10,2681169.0,767323.0,1913846.0,2811209.0,819236.0,1991973.0,51.0,18.2,12.7,25.1,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekend
465,2022-04-11,4459361.0,1928001.0,2531360.0,4807449.0,2330600.0,2476849.0,36.0,19.6,13.4,26.6,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday
466,2022-04-12,4521706.0,1963025.0,2558681.0,4842776.0,2346964.0,2495812.0,27.0,19.3,15.9,26.4,0.5,0.0,Spring,2022,Good,Light,No_Snow,Warm,Weekday
467,2022-04-13,4439305.0,1942951.0,2496354.0,4754896.0,2301475.0,2453421.0,13.0,13.1,12.0,15.9,1.3,0.0,Spring,2022,Good,Light,No_Snow,Mild,Weekday
468,2022-04-14,4453655.0,1923775.0,2529880.0,4834210.0,2311594.0,2522616.0,14.0,13.2,11.4,15.3,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Mild,Weekday
469,2022-04-15,4638909.0,1927940.0,2710969.0,5046931.0,2318388.0,2728543.0,57.39710144927536,13.3,7.5,19.3,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
470,2022-04-16,3352549.0,991172.0,2361377.0,3546234.0,1048777.0,2497457.0,39.0,13.2,7.1,20.2,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekend
471,2022-04-17,2495998.0,725792.0,1770206.0,2555528.0,769995.0,1785533.0,47.0,14.0,7.2,21.9,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekend
472,2022-04-18,4387615.0,1918508.0,2469107.0,4764104.0,2334568.0,2429536.0,50.0,15.2,11.4,21.6,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday
473,2022-04-19,4521227.0,1973760.0,2547467.0,4932601.0,2402516.0,2530085.0,60.0,15.2,8.9,22.1,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday
474,2022-04-20,4602526.0,1982429.0,2620097.0,4984418.0,2394438.0,2589980.0,59.0,15.7,9.7,22.1,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday
475,2022-04-21,4671808.0,2050904.0,2620904.0,4994370.0,2389368.0,2605002.0,43.0,16.3,9.6,22.7,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday
476,2022-04-22,4586602.0,1937913.0,2648689.0,5035590.0,2315509.0,2720081.0,52.0,15.0,13.2,16.8,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday
477,2022-04-23,3365265.0,1000499.0,2364766.0,3592115.0,1063293.0,2528822.0,53.0,17.7,10.4,25.3,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekend
478,2022-04-24,2483565.0,729331.0,1754234.0,2539413.0,764522.0,1774891.0,50.0,18.5,15.0,24.5,0.3,0.0,Spring,2022,Normal,Light,No_Snow,Warm,Weekend
479,2022-04-25,4521335.0,1963329.0,2558006.0,4853858.0,2378001.0,2475857.0,44.0,20.0,17.0,23.6,1.3,0.0,Spring,2022,Normal,Light,No_Snow,Warm,Weekday
480,2022-04-26,4601757.0,1972796.0,2628961.0,5026245.0,2423384.0,2602861.0,47.0,21.9,17.0,28.7,1.0,0.0,Spring,2022,Normal,Light,No_Snow,Warm,Weekday
481,2022-04-27,4743955.0,2023525.0,2720430.0,5161607.0,2449209.0,2712398.0,169.0,17.7,12.6,23.9,0.0,0.0,Spring,2022,Very_bad,Dry,No_Snow,Warm,Weekday
482,2022-04-28,4748811.0,2009746.0,2739065.0,5185331.0,2441629.0,2743702.0,77.0,18.2,11.6,25.9,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday
483,2022-04-29,4851759.0,2022200.0,2829559.0,5375829.0,2449764.0,2926065.0,57.39710144927536,13.4,10.7,16.5,15.5,0.0,Spring,2022,Normal,Moderate,No_Snow,Mild,Weekday
484,2022-04-30,3419860.0,1001461.0,2418399.0,3956313.0,1163367.0,2792946.0,25.0,13.0,10.5,17.8,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Mild,Weekend
485,2022-05-01,2648459.0,773111.0,1875348.0,2848986.0,846802.0,2002184.0,48.0,13.4,7.9,19.2,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekend
486,2022-05-02,4627327.0,2020001.0,2607326.0,5113296.0,2504251.0,2609045.0,45.0,14.2,9.1,19.4,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
487,2022-05-03,4786304.0,2062972.0,2723332.0,5290268.0,2540919.0,2749349.0,40.0,14.8,9.1,20.8,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday
488,2022-05-04,5006309.0,2101541.0,2904768.0,5598795.0,2615511.0,2983284.0,42.0,17.8,10.0,25.2,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday
489,2022-05-05,3030038.0,877343.0,2152695.0,3259222.0,962596.0,2296626.0,34.0,18.9,12.5,25.8,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekend
490,2022-05-06,4463000.0,1712607.0,2750393.0,5018725.0,2124089.0,2894636.0,38.0,19.6,13.7,25.6,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday
491,2022-05-07,3315644.0,987292.0,2328352.0,3549423.0,1046970.0,2502453.0,31.0,18.4,15.3,23.1,0.5,0.0,Spring,2022,Normal,Light,No_Snow,Warm,Weekend
492,2022-05-08,2583449.0,759141.0,1824308.0,2557335.0,768605.0,1788730.0,20.0,15.3,11.7,18.2,2.0,0.0,Spring,2022,Good,Light,No_Snow,Warm,Weekend
493,2022-05-09,4647815.0,2022257.0,2625558.0,5147151.0,2513698.0,2633453.0,20.0,17.9,11.0,25.3,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Warm,Weekday
494,2022-05-10,4771566.0,2063528.0,2708038.0,5332898.0,2571995.0,2760903.0,29.0,19.9,13.6,26.3,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Warm,Weekday
495,2022-05-11,4855927.0,2072577.0,2783350.0,5361828.0,2546690.0,2815138.0,30.0,19.7,16.6,25.2,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Warm,Weekday
496,2022-05-12,4848493.0,2058269.0,2790224.0,5375261.0,2535590.0,2839671.0,34.0,20.9,14.1,28.1,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday
497,2022-05-13,4978749.0,2044406.0,2934343.0,5614082.0,2539491.0,3074591.0,30.0,19.4,15.0,25.2,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Warm,Weekday
498,2022-05-14,3650111.0,1081100.0,2569011.0,4128024.0,1219765.0,2908259.0,35.0,15.7,11.9,20.0,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekend
499,2022-05-15,2777074.0,817173.0,1959901.0,3008443.0,896702.0,2111741.0,27.0,16.2,10.5,22.4,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Warm,Weekend
500,2022-05-16,4690525.0,2027249.0,2663276.0,5206558.0,2521016.0,2685542.0,33.0,17.3,10.9,23.7,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday
501,2022-05-17,4794093.0,2060195.0,2733898.0,5335862.0,2554628.0,2781234.0,56.0,20.0,13.0,27.4,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday
502,2022-05-18,4826559.0,2086661.0,2739898.0,5302464.0,2526386.0,2776078.0,60.0,20.0,15.7,25.4,1.5,0.0,Spring,2022,Normal,Light,No_Snow,Warm,Weekday
503,2022-05-19,4834528.0,2051738.0,2782790.0,5393608.0,2534599.0,2859009.0,46.0,19.9,16.1,24.2,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday
504,2022-05-20,4967140.0,2028308.0,2938832.0,5601407.0,2520257.0,3081150.0,38.0,20.6,15.6,25.8,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday
