,지점명,측정일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),합계 일사량(MJ/m2),평균 전운량(1/10),미세먼지_평균,미세먼지_최소,미세먼지_최대,미세먼지_표준편차,초미세먼지_평균,초미세먼지_최소,초미세먼지_최대,초미세먼지_표준편차
3176,서울,2022-09-12,23.8,20.3,27.5,0.0,1.6,13.15,8.1,20.14,11.0,30.0,3.21,11.06,5.0,15.0,2.45
3177,서울,2022-09-13,24.3,21.8,26.4,0.0,2.5,7.38,9.6,21.14,11.0,29.0,3.89,11.64,5.0,16.0,2.6
3178,서울,2022-09-14,24.6,22.7,27.9,0.0,4.6,10.09,8.8,18.61,12.0,27.0,2.85,7.96,3.0,11.0,1.77
3179,서울,2022-09-15,25.2,22.0,28.3,0.1,3.6,12.29,8.4,20.24,10.0,27.0,3.39,8.67,5.0,12.0,1.91
3180,서울,2022-09-16,25.7,23.4,29.9,14.6,2.9,10.4,9.0,22.76,12.0,29.0,3.78,11.12,6.0,16.0,2.5
3181,서울,2022-09-17,25.6,23.3,29.4,4.3,1.4,11.31,7.8,21.04,14.0,28.0,3.16,13.04,7.0,19.0,2.61
3182,서울,2022-09-18,27.1,23.0,32.5,0.0,2.0,15.9,6.5,19.92,13.0,25.0,3.06,11.76,5.0,16.0,2.73
3183,서울,2022-09-19,24.6,19.5,29.6,0.0,3.3,18.62,5.4,18.14,8.0,25.0,3.06,7.12,3.0,10.0,1.88
3184,서울,2022-09-20,19.9,16.1,24.6,0.0,2.3,18.93,2.1,25.98,18.0,33.0,2.98,6.39,2.0,12.0,1.75
3185,서울,2022-09-21,19.4,13.0,25.6,0.0,1.8,22.18,0.5,27.45,18.0,38.0,3.8,10.2,7.0,15.0,2.1
3186,서울,2022-09-22,19.8,14.2,24.7,0.0,2.0,17.9,4.0,19.61,11.0,26.0,2.56,7.8,5.0,11.0,1.67
3187,서울,2022-09-23,17.5,14.7,22.2,3.3,3.1,16.53,3.0,25.53,17.0,32.0,3.27,9.51,6.0,15.0,1.92
3188,서울,2022-09-24,18.5,12.3,24.2,0.0,1.8,21.67,3.4,18.18,10.0,26.0,2.8,6.33,2.0,10.0,1.86
3189,서울,2022-09-25,19.6,15.4,25.2,0.0,1.6,17.94,6.4,22.73,13.0,31.0,3.26,9.96,5.0,14.0,1.99
3190,서울,2022-09-26,20.0,14.8,25.4,0.0,1.7,18.48,6.5,25.3,15.0,36.0,3.5,11.5,8.0,15.0,2.21
3191,서울,2022-09-27,20.9,14.0,28.0,0.0,1.6,21.17,0.5,25.78,13.0,39.0,5.71,12.5,7.0,18.0,2.94
3192,서울,2022-09-28,20.4,16.1,26.1,0.0,1.8,12.51,4.6,29.54,14.0,57.0,6.56,15.62,9.0,27.0,3.68
3193,서울,2022-09-29,20.4,16.4,26.5,0.0,1.4,17.37,2.5,62.0,43.0,122.0,13.79,42.78,28.0,62.0,8.79
3194,서울,2022-09-30,20.7,14.8,27.7,0.0,1.6,19.27,0.3,51.63,33.0,75.0,8.23,35.42,26.0,53.0,5.96
3195,서울,2022-10-01,20.9,14.4,27.6,0.0,1.6,17.31,5.4,55.65,32.0,85.0,12.49,38.88,25.0,63.0,9.74
3196,서울,2022-10-02,19.4,17.2,21.6,15.8,2.7,3.8,9.9,32.33,23.0,40.0,3.98,22.54,16.0,30.0,3.03
3197,서울,2022-10-03,21.4,17.5,23.4,76.0,2.7,1.06,10.0,14.88,4.0,23.0,4.04,8.94,2.0,13.0,2.59
3198,서울,2022-10-04,17.9,14.2,23.0,11.8,2.9,6.5,9.8,14.88,9.0,23.0,2.57,6.3,3.0,9.0,1.42
3199,서울,2022-10-05,16.6,14.1,21.6,0.1,2.1,15.62,7.5,17.38,7.0,26.0,4.5,7.32,3.0,12.0,2.22
3200,서울,2022-10-06,15.8,12.7,19.1,0.0,2.1,7.74,8.9,8.98,3.0,16.0,2.73,3.16,1.0,7.0,1.36
3201,서울,2022-10-07,14.3,11.0,18.6,0.0,2.5,15.08,3.4,10.39,5.0,16.0,2.4,4.22,1.0,8.0,1.58
3202,서울,2022-10-08,15.8,11.1,21.6,0.0,2.5,18.48,2.9,9.49,3.0,16.0,2.67,4.14,1.0,7.0,1.43
3203,서울,2022-10-09,13.1,10.7,14.5,20.4,2.1,2.4,8.8,9.14,5.0,15.0,1.99,4.08,1.0,7.0,1.5
3204,서울,2022-10-10,9.9,8.2,11.9,0.0,3.8,9.31,7.4,9.06,3.0,15.0,2.42,3.14,1.0,6.0,1.14
3205,서울,2022-10-11,11.1,7.4,16.4,0.0,2.2,18.72,2.1,16.31,10.0,22.0,2.63,8.18,3.0,11.0,1.75
3206,서울,2022-10-12,13.5,6.5,20.6,0.0,1.8,18.13,0.0,21.88,12.0,31.0,3.69,11.27,5.0,17.0,2.2
3207,서울,2022-10-13,16.3,10.7,22.7,0.0,1.5,17.98,2.5,20.82,9.0,28.0,4.11,9.9,6.0,16.0,2.27
3208,서울,2022-10-14,17.1,12.4,23.0,0.0,1.6,13.52,7.9,26.76,14.0,35.0,4.13,14.1,9.0,19.0,1.98
3209,서울,2022-10-15,18.2,12.6,24.4,0.0,1.4,16.21,5.8,31.65,15.0,42.0,5.04,18.24,11.0,23.0,2.45
3210,서울,2022-10-16,16.9,15.1,20.5,0.0,1.7,6.15,8.8,36.14,21.0,48.0,5.1,22.94,15.0,31.0,2.99
3211,서울,2022-10-17,11.2,7.4,15.1,0.0,3.4,18.79,1.4,29.22,23.0,41.0,3.6,10.16,6.0,13.0,1.81
3212,서울,2022-10-18,9.4,5.0,14.2,0.0,2.3,18.27,0.0,22.73,14.0,34.0,3.58,8.58,3.0,12.0,2.2
3213,서울,2022-10-19,10.5,4.4,16.8,0.0,1.8,17.78,0.0,24.92,14.0,35.0,4.22,9.8,5.0,13.0,2.05
3214,서울,2022-10-20,12.9,6.0,19.7,0.0,1.8,17.2,2.1,35.63,26.0,49.0,4.13,17.16,13.0,21.0,1.84
3215,서울,2022-10-21,14.0,8.8,20.9,0.0,1.7,15.16,4.9,51.49,36.0,77.0,7.67,32.04,22.0,41.0,4.49
3216,서울,2022-10-22,15.1,10.5,20.8,0.0,1.9,14.93,4.3,47.56,24.0,72.0,8.89,31.71,16.0,48.0,6.45
3217,서울,2022-10-23,14.0,10.4,18.6,0.0,2.7,14.04,2.5,38.75,32.0,49.0,3.86,19.76,12.0,24.0,2.38
3218,서울,2022-10-24,10.6,7.5,14.8,0.0,2.8,16.88,0.3,27.61,19.0,39.0,3.78,10.34,4.0,15.0,2.3
3219,서울,2022-10-25,11.3,5.9,17.6,0.0,2.0,16.37,0.0,16.92,5.0,28.0,4.44,6.62,2.0,11.0,1.96
3220,서울,2022-10-26,12.9,8.0,17.8,0.0,1.9,12.66,4.9,17.94,9.0,25.0,3.16,6.88,2.0,11.0,1.81
3221,서울,2022-10-27,13.2,8.6,18.9,0.0,1.7,14.31,1.4,33.22,24.0,47.0,4.55,16.78,12.0,21.0,2.39
3222,서울,2022-10-28,13.6,8.2,20.6,0.0,1.7,14.35,1.5,41.4,25.0,52.0,5.53,22.82,14.0,30.0,3.11
3223,서울,2022-10-29,14.8,10.2,21.3,0.0,1.8,14.64,1.1,26.64,17.0,36.0,4.89,15.08,8.0,22.0,2.94
3224,서울,2022-10-30,14.9,10.4,21.3,0.0,1.9,13.64,1.1,25.62,11.0,34.0,4.27,15.52,9.0,21.0,2.63
3225,서울,2022-10-31,14.9,11.2,21.1,0.0,2.1,13.19,4.0,25.68,13.0,36.0,3.87,13.56,10.0,18.0,1.85
3226,서울,2022-11-01,13.1,9.4,17.8,0.0,1.8,9.52,3.4,51.64,32.0,71.0,7.03,31.48,22.0,42.0,4.53
3227,서울,2022-11-02,11.1,5.5,17.9,0.0,1.7,15.45,0.0,32.96,20.0,44.0,4.83,12.72,6.0,18.0,2.66
3228,서울,2022-11-03,9.3,5.6,13.4,0.0,2.0,5.36,6.1,34.04,26.0,46.0,4.28,14.2,7.0,19.0,2.4
3229,서울,2022-11-04,4.9,1.6,9.8,0.0,2.9,15.6,0.1,26.96,21.0,40.0,3.99,7.44,2.0,12.0,1.99
3230,서울,2022-11-05,6.5,0.8,13.6,0.0,1.7,15.06,0.0,29.8,17.0,45.0,5.41,11.54,6.0,16.0,2.3
3231,서울,2022-11-06,9.6,3.7,16.4,0.0,1.8,14.19,2.6,26.76,19.0,37.0,3.75,13.32,7.0,19.0,2.32
3232,서울,2022-11-07,11.4,6.1,16.6,0.0,1.7,8.35,5.9,36.3,27.0,54.0,4.94,18.42,12.0,24.0,2.35
3233,서울,2022-11-08,12.9,9.7,17.9,0.0,1.5,11.55,2.5,49.02,31.0,68.0,6.41,30.2,21.0,37.0,3.4
3234,서울,2022-11-09,11.4,6.7,16.0,0.0,1.5,9.82,6.1,69.84,56.0,83.0,6.24,47.58,37.0,58.0,4.14
3235,서울,2022-11-10,13.5,8.8,19.1,0.0,1.3,10.6,1.6,83.9,56.0,107.0,9.35,59.52,43.0,73.0,6.27
3236,서울,2022-11-11,15.6,10.9,22.1,0.0,1.8,11.75,0.9,56.14,36.0,75.0,8.04,35.88,25.0,46.0,4.8
3237,서울,2022-11-12,16.3,11.6,22.0,57.9,2.2,6.93,8.1,51.24,40.0,63.0,5.43,33.42,26.0,39.0,3.07
3238,서울,2022-11-13,10.3,8.7,17.3,0.0,2.6,3.61,8.8,19.19,12.0,26.0,2.5,11.25,7.0,15.0,1.73
3239,서울,2022-11-14,9.7,5.9,13.8,0.0,2.3,8.25,5.3,23.7,17.0,31.0,2.75,14.64,9.0,19.0,2.0
3240,서울,2022-11-15,8.1,4.0,12.3,1.6,2.0,6.96,6.5,30.54,23.0,41.0,3.36,16.62,12.0,21.0,1.87
3241,서울,2022-11-16,8.5,5.5,13.0,0.0,1.7,12.11,2.0,34.48,27.0,43.0,4.04,20.9,14.0,27.0,2.8
3242,서울,2022-11-17,10.2,5.4,16.6,0.0,1.6,11.46,1.3,39.16,32.0,58.0,4.42,20.74,14.0,27.0,2.47
3243,서울,2022-11-18,11.0,5.3,18.1,0.0,1.6,12.08,1.0,46.16,26.0,67.0,7.02,26.78,17.0,33.0,3.66
3244,서울,2022-11-19,12.9,8.7,19.2,0.0,2.3,11.5,3.1,31.84,19.0,46.0,5.3,17.04,9.0,24.0,3.01
3245,서울,2022-11-20,13.7,9.5,20.2,0.0,1.7,11.85,1.8,29.86,18.0,38.0,4.34,17.1,9.0,23.0,3.07
3246,서울,2022-11-21,11.8,9.3,16.2,0.0,1.6,6.36,3.4,40.28,26.0,58.0,6.71,24.42,16.0,34.0,3.56
3247,서울,2022-11-22,10.7,7.0,13.7,0.0,1.9,5.55,8.8,56.74,44.0,75.0,7.13,35.92,29.0,44.0,3.86
3248,서울,2022-11-23,10.8,6.8,15.2,0.0,2.1,11.6,3.3,41.96,28.0,56.0,5.02,24.76,14.0,29.0,3.07
3249,서울,2022-11-24,9.4,5.9,14.1,0.0,1.5,9.32,3.4,51.94,40.0,63.0,5.12,29.0,23.0,34.0,2.66
3250,서울,2022-11-25,12.3,7.1,17.8,1.7,3.0,10.66,5.0,59.26,43.0,74.0,5.47,35.18,25.0,41.0,3.01
3251,서울,2022-11-26,6.7,1.0,12.9,0.0,3.0,11.75,0.3,62.5,51.0,77.0,5.39,18.8,13.0,31.0,2.56
3252,서울,2022-11-27,5.4,-1.1,11.5,0.0,2.4,10.15,2.4,20.38,10.0,28.0,3.82,9.4,3.0,20.0,2.81
3253,서울,2022-11-28,12.3,7.5,15.0,19.5,2.7,3.87,8.4,27.24,18.0,36.0,3.67,12.5,7.0,21.0,2.37
3254,서울,2022-11-29,6.9,-1.6,15.0,3.8,3.5,5.34,8.8,21.9,15.0,27.0,2.69,10.02,5.0,17.0,1.95
3255,서울,2022-11-30,-5.4,-8.1,-1.6,0.0,3.9,12.17,1.5,25.42,19.0,32.0,3.11,5.92,1.0,12.0,1.95
3256,서울,2022-12-01,-5.4,-9.4,-1.2,0.0,2.4,10.23,1.5,22.14,17.0,27.0,2.67,8.12,2.0,18.0,2.45
3257,서울,2022-12-02,-2.5,-7.6,3.0,0.0,1.7,11.87,1.8,20.76,11.0,29.0,3.71,8.64,2.0,15.0,2.35
3258,서울,2022-12-03,2.1,-0.3,7.0,1.1,2.6,6.28,6.6,33.8,11.0,48.0,4.38,21.2,15.0,24.0,2.16
3259,서울,2022-12-04,-3.5,-5.2,-0.2,0.0,2.8,6.13,6.9,17.6,11.0,25.0,3.06,6.36,2.0,9.0,1.66
3260,서울,2022-12-05,-3.1,-7.0,1.9,0.0,2.4,11.74,2.9,20.88,12.0,27.0,3.11,9.26,2.0,13.0,2.34
3261,서울,2022-12-06,0.9,-3.9,5.3,0.1,2.4,9.16,6.1,27.12,17.0,33.0,2.98,14.12,7.0,17.0,2.14
3262,서울,2022-12-07,4.9,1.2,9.0,0.1,2.7,9.89,1.8,34.1,25.0,43.0,3.39,14.12,8.0,19.0,2.13
3263,서울,2022-12-08,3.7,0.1,9.1,0.0,1.4,9.97,1.0,28.98,17.0,40.0,4.91,10.24,4.0,15.0,2.4
3264,서울,2022-12-09,4.5,0.9,10.2,0.0,2.0,7.22,3.4,43.06,31.0,54.0,4.86,25.2,20.0,31.0,2.88
3265,서울,2022-12-10,2.6,-0.6,6.7,0.0,1.3,6.71,6.1,40.68,22.0,51.0,6.13,22.4,13.0,29.0,3.87
3266,서울,2022-12-11,1.6,-1.5,6.8,0.0,1.8,11.11,0.9,43.36,34.0,53.0,4.33,24.86,16.0,32.0,3.37
3267,서울,2022-12-12,2.0,-2.0,6.3,5.4,1.7,5.05,7.5,33.88,21.0,42.0,3.72,20.76,13.0,27.0,2.9
3268,서울,2022-12-13,0.0,-6.4,3.1,0.6,3.5,4.85,6.6,204.36,154.0,255.0,18.95,35.34,23.0,46.0,5.64
3269,서울,2022-12-14,-8.4,-11.0,-4.9,0.0,3.2,11.41,1.4,48.82,37.0,61.0,5.54,9.56,3.0,14.0,2.14
3270,서울,2022-12-15,-4.5,-8.5,-1.3,2.4,2.5,2.17,7.3,32.5,20.0,38.0,3.27,19.06,10.0,25.0,2.82
3271,서울,2022-12-16,-6.3,-9.6,-2.2,0.0,2.0,10.44,4.5,29.8,20.0,37.0,3.63,16.64,9.0,22.0,2.7
3272,서울,2022-12-17,-7.0,-9.8,-3.2,0.2,2.7,10.46,2.3,24.48,15.0,31.0,3.42,13.02,6.0,18.0,2.6
3273,서울,2022-12-18,-9.5,-12.4,-5.6,0.0,2.6,11.42,0.0,20.02,14.0,29.0,2.9,7.68,2.0,11.0,2.17
3274,서울,2022-12-19,-7.0,-12.0,-2.5,0.0,1.7,8.93,2.1,22.02,15.0,28.0,2.95,11.56,5.0,17.0,2.74
3275,서울,2022-12-20,-3.2,-9.5,2.9,0.0,2.2,10.1,4.9,31.56,17.0,40.0,4.46,20.5,12.0,28.0,3.67
3276,서울,2022-12-21,-0.1,-2.6,2.6,3.6,2.7,2.48,8.5,42.58,32.0,57.0,4.56,29.0,17.0,39.0,3.66
3277,서울,2022-12-22,-7.8,-11.3,-2.6,0.0,4.4,10.05,2.1,28.9,20.0,39.0,3.67,14.04,8.0,18.0,2.34
3278,서울,2022-12-23,-11.8,-13.7,-8.6,0.0,4.3,10.76,2.0,19.44,14.0,27.0,2.58,10.08,3.0,14.0,2.47
3279,서울,2022-12-24,-8.4,-13.5,-2.0,0.0,1.8,10.92,0.6,28.82,20.0,37.0,3.76,17.96,11.0,25.0,3.24
3280,서울,2022-12-25,-5.4,-9.6,0.2,0.0,1.7,10.89,0.1,39.22,28.0,49.0,4.39,29.22,19.0,38.0,4.11
3281,서울,2022-12-26,-3.9,-7.9,1.7,0.0,1.4,8.27,1.4,48.16,26.0,55.0,5.36,36.44,18.0,47.0,5.08
3282,서울,2022-12-27,-2.6,-7.3,3.3,0.0,1.8,10.25,0.1,49.08,28.0,59.0,6.01,36.0,18.0,47.0,5.53
3283,서울,2022-12-28,-3.3,-6.0,0.1,0.1,2.5,10.86,3.3,34.92,26.0,44.0,3.98,20.46,15.0,28.0,2.82
3284,서울,2022-12-29,-2.9,-7.8,2.1,0.0,1.7,10.88,3.3,30.1,21.0,40.0,3.59,17.84,11.0,23.0,2.87
3285,서울,2022-12-30,-1.8,-4.4,2.3,0.0,1.9,10.84,1.4,38.2,25.0,46.0,3.96,26.94,18.0,32.0,3.24
3286,서울,2022-12-31,-1.2,-5.1,2.1,0.0,1.4,4.16,7.4,43.18,29.0,51.0,4.2,32.22,18.0,43.0,4.66
3287,서울,2023-01-01,-0.2,-4.3,3.8,0.0,2.7,10.81,1.3,51.8,43.0,62.0,4.27,36.52,29.0,46.0,3.55
3288,서울,2023-01-02,-4.5,-7.4,-0.4,0.0,2.5,11.63,0.0,24.82,18.0,34.0,3.37,11.02,5.0,15.0,2.4
3289,서울,2023-01-03,-5.0,-9.0,0.6,0.0,1.8,11.77,0.0,29.78,21.0,37.0,3.76,16.18,9.0,22.0,3.13
3290,서울,2023-01-04,-1.8,-5.7,3.3,0.0,1.9,10.89,1.9,35.42,22.0,48.0,4.7,22.58,15.0,29.0,3.24
3291,서울,2023-01-05,-1.6,-5.6,3.6,0.0,1.6,6.09,3.6,49.32,31.0,66.0,6.08,35.28,24.0,44.0,4.73
3292,서울,2023-01-06,0.6,-4.7,5.7,3.9,2.2,8.78,5.8,77.06,56.0,93.0,6.77,61.04,44.0,74.0,6.45
3293,서울,2023-01-07,1.5,-1.4,3.8,0.1,2.2,4.78,5.6,119.18,94.0,135.0,7.09,88.44,54.0,104.0,9.02
3294,서울,2023-01-08,1.3,-3.7,6.3,0.0,1.7,9.37,3.0,130.12,109.0,159.0,10.18,58.12,30.0,74.0,9.14
3295,서울,2023-01-09,3.1,-1.3,7.0,0.0,2.3,10.53,3.3,92.42,71.0,112.0,7.46,39.7,27.0,54.0,5.01
3296,서울,2023-01-10,1.6,-3.9,9.1,0.0,1.5,11.33,1.4,61.08,48.0,70.0,5.0,32.86,25.0,40.0,3.51
3297,서울,2023-01-11,2.6,-2.0,9.2,0.0,1.6,10.86,1.4,74.18,54.0,92.0,9.12,48.16,35.0,60.0,6.92
3298,서울,2023-01-12,5.9,-0.6,12.5,0.0,2.2,10.88,1.8,64.22,28.0,84.0,10.91,43.96,17.0,57.0,7.56
3299,서울,2023-01-13,8.3,5.1,10.1,37.3,2.5,1.11,10.0,21.04,5.0,30.0,4.8,13.12,3.0,20.0,3.23
3300,서울,2023-01-14,6.6,3.8,8.4,1.6,2.5,1.84,9.8,12.02,3.0,18.0,3.31,7.41,1.0,18.0,2.89
3301,서울,2023-01-15,-0.2,-3.5,3.8,3.2,2.8,1.32,10.0,13.9,4.0,19.0,2.6,9.77,2.0,14.0,2.29
3302,서울,2023-01-16,-4.6,-6.8,-1.2,0.0,2.7,12.95,2.8,22.0,16.0,30.0,3.2,12.24,6.0,18.0,2.56
3303,서울,2023-01-17,-3.7,-7.0,-0.4,0.0,1.8,5.27,8.8,32.84,23.0,43.0,3.79,17.45,11.0,23.0,2.41
3304,서울,2023-01-18,-1.9,-4.6,2.2,0.0,2.0,12.71,1.1,53.96,47.0,70.0,4.4,24.06,17.0,30.0,2.89
3305,서울,2023-01-19,-0.4,-6.0,4.3,1.0,2.5,7.63,6.3,62.57,53.0,75.0,4.41,24.67,17.0,33.0,3.17
3306,서울,2023-01-20,-3.3,-7.7,2.0,0.0,3.7,13.49,0.3,65.1,55.0,77.0,5.72,16.76,12.0,26.0,2.8
3307,서울,2023-01-21,-4.5,-10.5,1.5,0.0,1.8,12.37,2.0,24.29,16.0,30.0,3.01,10.51,6.0,15.0,2.2
3308,서울,2023-01-22,-0.6,-2.8,2.6,0.0,2.6,4.41,7.5,27.45,21.0,34.0,2.29,12.24,7.0,17.0,1.94
3309,서울,2023-01-23,-0.8,-6.9,4.6,0.0,2.7,10.15,5.3,53.53,37.0,64.0,4.3,28.9,19.0,35.0,2.9
3310,서울,2023-01-24,-14.7,-17.0,-6.9,0.0,4.6,14.08,1.0,27.78,21.0,34.0,3.02,9.47,4.0,15.0,2.49
3311,서울,2023-01-25,-11.3,-17.3,-5.4,0.0,2.1,14.08,1.6,21.82,16.0,27.0,3.09,8.53,4.0,13.0,2.27
3312,서울,2023-01-26,-6.0,-9.0,-3.5,0.8,2.5,4.51,8.5,30.57,23.0,39.0,3.69,19.51,9.0,26.0,3.18
3313,서울,2023-01-27,-7.3,-9.6,-3.8,0.0,3.5,14.1,0.0,39.69,33.0,47.0,3.72,18.98,8.0,26.0,3.17
3314,서울,2023-01-28,-6.0,-11.2,-0.6,0.0,2.4,12.58,1.0,38.04,28.0,48.0,4.04,11.94,7.0,17.0,2.41
3315,서울,2023-01-29,-1.8,-8.0,4.9,0.0,2.6,9.79,2.5,46.06,36.0,55.0,4.05,14.65,10.0,19.0,1.96
3316,서울,2023-01-30,-0.9,-4.4,4.2,0.0,2.1,14.17,0.0,43.39,35.0,53.0,4.25,15.82,11.0,20.0,2.33
3317,서울,2023-01-31,2.4,-3.5,7.8,0.0,2.7,6.5,5.4,38.12,30.0,46.0,3.26,15.86,10.0,20.0,2.52
3318,서울,2023-02-01,0.9,-3.0,6.0,0.0,3.2,13.24,2.5,64.39,50.0,90.0,7.14,35.08,22.0,65.0,6.48
3319,서울,2023-02-02,-2.4,-5.1,1.4,0.0,2.5,10.94,5.5,42.67,36.0,55.0,4.46,15.37,10.0,20.0,2.45
3320,서울,2023-02-03,-1.6,-3.9,3.4,0.0,2.2,13.54,3.0,39.94,28.0,47.0,4.15,18.61,13.0,24.0,2.57
3321,서울,2023-02-04,-0.2,-5.2,6.0,0.0,2.0,13.23,0.9,40.98,33.0,50.0,3.92,25.65,20.0,33.0,2.81
3322,서울,2023-02-05,1.7,-3.3,7.1,0.0,1.8,11.35,2.3,66.6,57.0,75.0,4.41,49.84,40.0,60.0,4.46
3323,서울,2023-02-06,3.0,-1.7,8.8,0.0,1.6,10.69,3.6,79.42,66.0,89.0,5.25,59.33,48.0,69.0,5.13
3324,서울,2023-02-07,3.5,-0.6,9.5,0.0,1.5,10.12,3.4,79.9,61.0,89.0,6.87,60.33,45.0,72.0,6.03
3325,서울,2023-02-08,2.1,-1.3,7.8,0.0,2.5,14.82,0.3,67.1,45.0,92.0,7.01,48.12,33.0,74.0,6.08
3326,서울,2023-02-09,4.0,-2.8,9.9,0.0,2.5,12.36,6.5,36.82,25.0,46.0,4.22,22.9,16.0,28.0,2.82
3327,서울,2023-02-10,3.8,1.1,6.2,0.6,2.2,7.07,6.1,22.43,16.0,26.0,2.2,16.43,13.0,19.0,1.88
3328,서울,2023-02-11,2.8,-1.2,8.5,0.0,1.8,10.9,3.4,45.41,37.0,53.0,3.74,35.27,29.0,43.0,3.58
3329,서울,2023-02-12,3.7,-0.9,7.6,0.0,1.8,8.48,6.9,69.43,61.0,76.0,3.88,56.76,48.0,66.0,4.29
3330,서울,2023-02-13,5.9,2.7,8.4,0.0,2.3,5.44,7.3,33.29,21.0,46.0,5.45,22.43,15.0,30.0,3.65
3331,서울,2023-02-14,1.7,-2.5,6.6,0.0,2.7,15.95,1.6,37.96,28.0,46.0,3.98,23.35,19.0,29.0,2.45
3332,서울,2023-02-15,3.2,-1.2,8.9,0.0,2.5,15.24,3.9,17.82,10.0,23.0,2.78,9.53,6.0,14.0,1.82
3333,서울,2023-02-16,2.3,-0.7,4.5,0.0,2.7,6.45,5.4,28.14,23.0,38.0,2.92,18.41,13.0,22.0,1.94
3334,서울,2023-02-17,3.4,-1.5,9.8,0.0,1.8,13.67,5.0,46.61,36.0,58.0,4.49,32.63,25.0,41.0,4.21
3335,서울,2023-02-18,5.7,3.0,8.1,0.0,1.5,2.91,9.9,82.92,66.0,99.0,6.6,63.22,52.0,81.0,5.72
3336,서울,2023-02-19,3.5,0.2,6.1,0.4,3.3,14.47,3.9,47.47,38.0,55.0,3.65,32.92,24.0,38.0,3.15
3337,서울,2023-02-20,-0.5,-3.5,2.4,0.0,3.3,18.16,0.0,38.59,29.0,50.0,4.5,9.1,3.0,12.0,1.81
3338,서울,2023-02-21,-1.3,-5.3,4.8,0.0,2.1,18.25,0.1,31.35,24.0,42.0,3.88,15.04,9.0,19.0,2.13
3339,서울,2023-02-22,1.2,-4.5,8.4,0.0,2.2,17.0,5.5,42.68,35.0,52.0,3.89,26.14,21.0,32.0,2.63
3340,서울,2023-02-23,2.9,-1.8,9.2,0.0,1.9,15.87,2.5,41.36,32.0,48.0,3.7,24.2,18.0,30.0,2.9
3341,서울,2023-02-24,3.5,-0.4,8.5,0.0,3.0,17.42,1.8,51.1,38.0,62.0,4.67,29.32,23.0,36.0,3.13
3342,서울,2023-02-25,0.7,-2.9,5.7,0.0,2.9,18.6,0.0,37.66,31.0,46.0,3.5,17.76,11.0,23.0,2.34
3343,서울,2023-02-26,2.2,-3.4,9.4,0.0,2.1,18.83,0.0,36.56,30.0,44.0,3.43,20.74,15.0,26.0,2.42
3344,서울,2023-02-27,4.4,-1.8,12.4,0.0,1.9,18.65,0.0,48.6,41.0,58.0,4.23,30.74,26.0,42.0,3.08
3345,서울,2023-02-28,4.3,-0.7,8.7,0.0,2.0,10.26,5.5,37.16,20.0,48.0,4.66,24.28,12.0,33.0,3.55
3346,서울,2023-03-01,6.0,2.9,9.0,0.0,3.1,10.19,5.4,35.5,27.0,45.0,3.74,18.26,13.0,23.0,2.05
3347,서울,2023-03-02,2.2,-1.8,6.6,0.0,2.8,19.45,0.0,52.28,35.0,67.0,6.97,10.62,6.0,14.0,1.56
3348,서울,2023-03-03,4.6,-1.9,10.4,0.0,2.1,15.67,3.8,40.02,32.0,51.0,3.99,16.16,11.0,24.0,2.77
3349,서울,2023-03-04,7.7,3.7,14.1,0.0,1.9,14.91,4.8,69.68,54.0,80.0,5.79,41.28,32.0,51.0,4.97
3350,서울,2023-03-05,8.0,2.5,15.4,0.0,1.7,17.21,0.0,72.82,56.0,89.0,8.58,48.5,35.0,63.0,6.88
3351,서울,2023-03-06,9.2,2.2,16.5,0.0,2.1,18.63,1.1,56.02,46.0,69.0,5.05,32.64,26.0,39.0,2.98
3352,서울,2023-03-07,11.7,6.3,19.4,0.0,2.3,15.35,2.1,63.3,51.0,82.0,5.59,32.82,26.0,41.0,3.46
3353,서울,2023-03-08,12.5,7.4,17.7,1.2,2.0,8.39,7.0,63.54,53.0,73.0,5.12,30.12,23.0,37.0,3.61
3354,서울,2023-03-09,10.3,7.4,13.1,3.7,2.3,6.52,5.1,62.96,39.0,73.0,6.55,41.8,21.0,51.0,6.44
3355,서울,2023-03-10,13.5,6.2,22.2,0.0,2.1,17.03,0.0,95.12,71.0,128.0,10.19,53.56,36.0,67.0,6.93
3356,서울,2023-03-11,15.2,10.2,22.8,0.0,2.4,16.95,5.9,99.4,85.0,117.0,7.1,51.41,41.0,63.0,4.77
3357,서울,2023-03-12,5.9,0.6,12.6,5.6,3.7,3.68,5.9,54.74,45.0,65.0,4.58,24.31,18.0,29.0,2.48
3358,서울,2023-03-13,2.9,-1.9,7.6,0.0,3.2,20.79,3.1,33.96,25.0,47.0,4.26,7.76,3.0,11.0,1.66
3359,서울,2023-03-14,9.2,3.3,15.4,0.0,2.9,19.73,3.4,41.9,31.0,61.0,5.31,9.7,4.0,13.0,1.74
3360,서울,2023-03-15,8.6,3.5,14.4,0.0,3.0,5.62,6.4,47.42,25.0,65.0,6.06,12.52,9.0,16.0,1.82
3361,서울,2023-03-16,4.6,0.4,9.0,0.0,2.4,18.09,5.5,59.7,46.0,75.0,7.02,10.6,7.0,14.0,1.6
3362,서울,2023-03-17,7.2,0.7,12.7,0.0,1.7,13.94,8.0,43.06,31.0,55.0,5.18,14.88,10.0,21.0,2.18
